Product type,SKU,Price,Availability,Number of products sold,Revenue generated,Customer demographics,Stock levels,Lead times,Order quantities,Shipping times,Shipping carriers,Shipping costs,Supplier name,Location,Lead time,Production volumes,Manufacturing lead time,Manufacturing costs,Inspection results,Defect rates,Transportation modes,Routes,Costs
haircare,Y012027-0000/20,76.4,80.0,749.0,$9757.12,Male,28.0,14.0,97.0,1.0,Carrier B,$5.95,Supplier 3,Mumbai,23.0,478.0,15.0,$92.47,Pending,0.99,Sea,A route,253.38
haircare,Y012027-0000/30,42.25,76.0,258.0,$3619.76,Non-binary,17.0,27.0,90.0,3.0,Carrier C,,Supplier 3,Kolkata,25.0,694.0,27.0,$42.23,Pass,2.26,Road,routeB,923.05
skincare,Y012027-0000/43,92.28,90.0,817.0,$8836.26,Non-binary,80.0,29.0,44.0,9.0,Carrier B,$9.54,Supplier 5,Mumbai,9.0,947.0,25.0,$11.07,Pass,2.9,Road,routeA,969.14
,10100071,,6.0,483.0,,Male,72.0,1.0,51.0,8.0,Carrier B,$8.46,Supplier 5,Kolkata,27.0,560.0,17.0,$90.81,Pending,4.95,Road,c,628.33
skincare,10100073,45.59,19.0,,$4634.27,Non-binary,68.0,12.0,90.0,5.0,Carrier A,$3.01,Supplier 3,Chennai,25.0,714.0,10.0,$81.09,Fail,4.45,Sea,c,465.82
skincare,10100140,84.16,,279.0,$4399.01,,39.0,10.0,1.0,7.0,Carrier C,$3.37,Supplier 4,Chennai,,149.0,4.0,$68.05,Pass,,Road,routeB,316.03
haircare,10100142,40.81,5.0,728.0,$5187.72,Non-binary,50.0,19.0,,9.0,Carrier B,$5.05,Supplier 1,Kolkata,29.0,636.0,8.0,$27.55,Pending,2.31,Road,,545.05
haircare,10100145,63.72,26.0,728.0,$6325.87,,7.0,7.0,56.0,7.0,Carrier B,$9.41,Supplier 3,Kolkata,5.0,209.0,,$43.01,Pass,3.02,Sea,b,612.74
haircare,10100146,,95.0,108.0,$1312.68,Non-binary,78.0,11.0,41.0,9.0,Carrier A,$1.52,Supplier 2,Bangalore,25.0,743.0,24.0,,Pass,2.86,Road,a,201.19
haircare,10100147,84.42,18.0,274.0,$7752.34,,77.0,22.0,,4.0,Carrier B,$1.91,,Mumbai,1.0,616.0,4.0,$92.24,Pending,0.28,Air,C route,
haircare,10100148,21.36,9.0,262.0,$8154.3,Female,94.0,29.0,79.0,1.0,Carrier C,$4.73,Supplier 2,Chennai,21.0,557.0,29.0,$64.91,Fail,0.7,Air,C route,179.1
cosmetics,10100149,44.08,,357.0,,Non-binary,88.0,22.0,56.0,5.0,Carrier B,$2.21,Supplier 5,Mumbai,17.0,733.0,19.0,$37.65,Pending,,Sea,route_A,979.21
haircare,10100170,88.49,31.0,162.0,$3895.33,Female,16.0,24.0,13.0,1.0,Carrier C,$7.08,Supplier 2,Chennai,6.0,675.0,29.0,$96.21,Fail,2.26,Rail,C,366.87
cosmetics,10100171,73.14,39.0,362.0,$9612.94,Non-binary,98.0,22.0,20.0,8.0,Carrier C,,Supplier 4,Bangalore,10.0,958.0,8.0,$56.67,Fail,1.1,Road,routeC,780.43
skincare,10100175,60.65,17.0,753.0,$2622.63,Female,27.0,14.0,44.0,8.0,Carrier B,$3.89,Supplier 1,Kolkata,7.0,392.0,25.0,$56.24,Fail,4.45,Rail,A route,687.02
skincare,10100176,70.92,49.0,676.0,$5945.09,Male,95.0,18.0,78.0,9.0,Carrier A,$4.45,Supplier 2,Delhi,5.0,994.0,25.0,$93.12,Pending,1.05,Air,route_B,271.09
haircare,10100179,29.36,47.0,886.0,$1475.03,Non-binary,8.0,2.0,60.0,6.0,,$6.78,Supplier 3,Kolkata,13.0,,2.0,$50.7,Pass,2.12,Rail,C route,
cosmetics,10100181,42.88,49.0,777.0,$5566.13,Female,73.0,21.0,17.0,7.0,Carrier A,$4.67,Supplier 3,Delhi,11.0,479.0,5.0,,Fail,0.65,Air,,594.63
haircare,10100208,33.57,36.0,860.0,,Unknown,81.0,3.0,1.0,5.0,Carrier B,$3.29,Supplier 3,Kolkata,20.0,454.0,28.0,$64.98,Pending,0.99,,b,176.87
haircare,10100234,92.58,,841.0,$9496.8,Male,72.0,5.0,7.0,3.0,Carrier A,$1.11,Supplier 4,Kolkata,26.0,793.0,6.0,$62.32,Pass,4.96,Rail,C route,838.0
skincare,10100236,99.74,36.0,76.0,$1420.56,Non-binary,60.0,16.0,61.0,9.0,Carrier A,$6.89,Supplier 4,Chennai,9.0,344.0,20.0,$72.74,Fail,2.93,Road,route_C,760.13
skincare,10200071,86.61,71.0,691.0,$5000.14,Unknown,83.0,5.0,49.0,3.0,Carrier B,$8.53,Supplier 1,Mumbai,24.0,971.0,,$10.69,Fail,3.68,Road,route_C,
haircare,10200137,74.43,66.0,252.0,$7614.19,Male,28.0,5.0,84.0,7.0,Carrier C,$1.38,Supplier 5,Kolkata,14.0,401.0,3.0,$19.31,Pending,3.26,Rail,b,735.78
cosmetics,10200145,88.78,,,$9867.59,Male,72.0,,8.0,1.0,Carrier B,$9.05,Supplier 4,Kolkata,6.0,955.0,1.0,$59.05,,2.77,Sea,routeA,914.94
skincare,10200147,17.33,85.0,108.0,$3328.55,Unknown,84.0,12.0,65.0,6.0,Carrier A,$7.86,,Mumbai,29.0,,21.0,$12.06,Pending,3.33,Rail,c,652.75
skincare,10300112,50.94,76.0,,$6863.45,Non-binary,56.0,21.0,10.0,9.0,Carrier A,$6.62,,Kolkata,21.0,709.0,12.0,$45.14,Pass,1.32,Road,route_C,
skincare,10300120,70.13,12.0,251.0,$3420.96,Male,86.0,27.0,8.0,7.0,Carrier A,,Supplier 4,Bangalore,22.0,,11.0,,Fail,1.72,Road,B,504.36
cosmetics,10300151,8.6,42.0,61.0,$2653.67,Male,80.0,4.0,67.0,4.0,Carrier C,$7.91,Supplier 5,Kolkata,14.0,349.0,17.0,$20.99,Pending,4.67,Sea,route_C,
cosmetics,10500171,79.11,4.0,888.0,$7324.04,Non-binary,53.0,29.0,11.0,9.0,,$2.27,Supplier 4,Bangalore,19.0,533.0,,$46.44,Pending,1.61,Air,routeC,924.8
cosmetics,10600022,18.76,36.0,24.0,$1156.36,Male,44.0,27.0,53.0,6.0,,$1.29,Supplier 1,Bangalore,18.0,,5.0,$55.83,Fail,,Rail,B,303.91
skincare,121000009,32.18,55.0,624.0,$9148.38,,94.0,11.0,77.0,6.0,,$4.52,Supplier 1,Kolkata,28.0,894.0,19.0,$17.02,,0.64,Air,a,934.34
,121000010,67.42,39.0,611.0,$2302.28,Non-binary,56.0,12.0,64.0,6.0,Carrier B,$2.63,Supplier 4,Delhi,19.0,811.0,25.0,$85.71,Fail,0.43,Rail,route_B,754.04
skincare,121000011,14.92,5.0,147.0,$7186.42,Unknown,10.0,1.0,31.0,2.0,Carrier B,$8.85,Supplier 5,Chennai,12.0,596.0,23.0,$91.26,,,Air,routeB,415.64
cosmetics,2344,65.09,55.0,415.0,$4298.33,Unknown,83.0,28.0,99.0,2.0,Carrier B,,Supplier 4,Chennai,1.0,831.0,18.0,$59.13,,,Air,A,815.64
cosmetics,6666ds,28.02,26.0,425.0,$2809.16,Unknown,90.0,27.0,26.0,1.0,Carrier C,$5.32,Supplier 1,Chennai,14.0,570.0,24.0,$21.87,Pending,2.8,Road,A route,889.52
,3333ff,75.93,56.0,787.0,,,51.0,23.0,44.0,2.0,Carrier A,$6.54,Supplier 2,Mumbai,26.0,506.0,28.0,$73.23,Pending,4.38,Sea,route_B,724.17
skincare,060900011,43.83,96.0,4.0,$1810.2,Male,,12.0,81.0,1.0,Carrier A,$6.05,Supplier 3,Chennai,11.0,653.0,18.0,,Fail,4.41,Rail,,200.87
skincare,060900012,,57.0,47.0,$9120.33,Non-binary,91.0,15.0,72.0,7.0,Carrier C,$1.62,Supplier 4,Delhi,6.0,396.0,17.0,$51.05,Pass,2.94,Air,A route,519.64
skincare,060900013,10.23,49.0,183.0,$2379.56,,49.0,2.0,44.0,1.0,Carrier C,$1.4,Supplier 4,Kolkata,17.0,370.0,5.0,$59.3,Fail,2.7,Sea,C,
haircare,060900014,13.19,14.0,457.0,$9411.64,,78.0,17.0,94.0,1.0,Carrier C,$5.62,Supplier 5,Chennai,24.0,800.0,21.0,$27.76,Pending,0.31,Rail,c,543.29
haircare,060900015,1.95,13.0,572.0,$9267.92,Non-binary,82.0,8.0,35.0,9.0,Carrier B,$5.46,Supplier 5,Mumbai,8.0,690.0,,$53.04,Pass,3.44,Sea,c,518.04
cosmetics,060900016,,24.0,851.0,$7289.45,,68.0,,,9.0,Carrier C,$1.49,Supplier 1,Bangalore,15.0,746.0,,$71.44,Pass,0.12,Rail,B,617.13
cosmetics,MAGICDOORBL,2.14,82.0,609.0,$7455.4,Female,62.0,11.0,69.0,3.0,Carrier B,,Supplier 3,Kolkata,21.0,357.0,26.0,$70.5,Pending,3.23,Rail,a,172.88
skincare,MAGICDOORNE,81.64,13.0,210.0,$6963.37,,82.0,14.0,,3.0,Carrier A,,Supplier 3,Chennai,16.0,523.0,,$75.58,Fail,3.48,Rail,routeC,792.77
cosmetics,SENSOR,53.24,47.0,794.0,,,17.0,12.0,32.0,9.0,Carrier A,$3.15,Supplier 2,Bangalore,4.0,947.0,14.0,$92.42,Pending,4.63,Air,A route,519.59
cosmetics,BOTON,47.28,,574.0,$5829.65,Non-binary,33.0,9.0,,8.0,Carrier B,$7.85,Supplier 5,Delhi,12.0,662.0,21.0,$91.34,Pass,3.87,Air,B,727.97
skincare,102000006,68.92,32.0,500.0,$3486.83,Non-binary,71.0,16.0,28.0,6.0,Carrier B,$1.98,Supplier 2,Bangalore,28.0,966.0,7.0,,Fail,,Sea,A,218.57
skincare,102000703,87.15,40.0,423.0,$6652.02,Female,30.0,14.0,13.0,7.0,Carrier A,$9.04,Supplier 1,Chennai,6.0,669.0,21.0,$95.0,Fail,2.37,Sea,A,718.52
cosmetics,44,88.28,24.0,929.0,$5852.63,Female,,3.0,63.0,2.0,Carrier C,$2.35,Supplier 5,Chennai,13.0,242.0,25.0,$46.1,Pass,0.49,Air,c,628.32
haircare,33,12.45,18.0,590.0,$2899.7,Unknown,89.0,13.0,55.0,4.0,Carrier B,,Supplier 5,Kolkata,11.0,159.0,16.0,$55.56,Fail,4.89,Air,route_C,
skincare,11,50.55,14.0,180.0,$4703.07,Unknown,45.0,9.0,43.0,3.0,Carrier A,$8.4,,Mumbai,22.0,471.0,11.0,$56.0,Fail,1.26,,b,469.26
haircare,22,93.94,32.0,,$5066.01,Non-binary,97.0,21.0,96.0,9.0,Carrier B,$9.48,Supplier 3,Bangalore,28.0,,15.0,$80.26,Fail,3.85,Road,C,825.9
cosmetics,015100FX,3.09,90.0,290.0,$5365.19,Female,8.0,9.0,53.0,8.0,Carrier A,$9.19,Supplier 4,Kolkata,27.0,673.0,11.0,$62.96,Pass,3.23,Road,routeA,340.42
cosmetics,C630803-0000/35,21.57,69.0,919.0,$5425.93,Female,60.0,24.0,61.0,2.0,Carrier A,,Supplier 1,Bangalore,1.0,422.0,6.0,$34.22,Pass,3.77,Rail,A,706.13
skincare,C630803-0000/01,94.48,66.0,160.0,$8590.2,Non-binary,87.0,,68.0,2.0,Carrier A,$3.2,Supplier 3,Mumbai,27.0,896.0,12.0,$40.23,Pending,4.91,Road,route_C,797.56
haircare,C630803-0000/48,67.88,96.0,967.0,$4004.5,Male,53.0,20.0,57.0,8.0,Carrier C,$5.12,,Mumbai,2.0,470.0,22.0,$49.35,Pass,4.53,Rail,B route,296.82
cosmetics,C630803-0000/43,81.28,2.0,423.0,$1744.78,Female,80.0,11.0,89.0,7.0,Carrier A,$3.73,Supplier 4,Delhi,8.0,223.0,27.0,$66.03,Pass,2.55,Rail,route_A,676.22
haircare,C630803-0000/47,39.78,,460.0,$1554.29,Female,71.0,17.0,77.0,4.0,Carrier B,$8.62,Supplier 5,Chennai,,358.0,25.0,$83.56,Fail,4.59,Road,A,773.4
cosmetics,C630803-0000/50,48.91,60.0,70.0,$4250.68,Female,43.0,8.0,99.0,3.0,Carrier A,$6.22,Supplier 5,Kolkata,29.0,766.0,4.0,$27.63,Fail,2.04,,A route,105.21
cosmetics,C630803-0000/30,82.44,7.0,133.0,$8445.7,Non-binary,87.0,9.0,69.0,3.0,,$7.18,Supplier 4,Delhi,14.0,,22.0,$20.07,Pass,4.43,Road,route_C,712.84
haircare,C630803-0000/20,16.0,15.0,131.0,$7670.91,Unknown,14.0,21.0,6.0,4.0,Carrier A,$1.54,Supplier 5,Chennai,3.0,529.0,28.0,$39.64,Pass,3.44,Sea,A,817.26
cosmetics,C630803-0000/03,74.46,48.0,136.0,$6929.0,Female,39.0,14.0,28.0,1.0,Carrier A,$9.04,Supplier 3,Chennai,19.0,136.0,5.0,$78.04,Pass,3.63,Air,A,494.15
haircare,C630803-0000/36,39.4,94.0,295.0,$7887.33,Male,80.0,14.0,73.0,,,$4.3,Supplier 3,Delhi,28.0,320.0,28.0,$28.17,Pass,4.12,Air,route_C,653.39
haircare,C630845-0000/35,56.41,87.0,898.0,$2577.89,Female,79.0,20.0,50.0,3.0,Carrier A,$6.86,Supplier 5,Mumbai,13.0,346.0,21.0,$75.16,Pending,0.66,Rail,routeB,909.19
skincare,C630845-0000/43,31.54,91.0,613.0,$4143.49,Female,30.0,4.0,6.0,3.0,Carrier B,,Supplier 5,Chennai,12.0,827.0,,$87.78,,4.6,Air,B route,532.31
,C630845-0000/50,21.55,77.0,210.0,$6652.02,Non-binary,99.0,26.0,74.0,3.0,Carrier B,$6.28,Supplier 3,Chennai,22.0,633.0,9.0,,Pending,1.06,Air,routeB,619.34
skincare,C630845-0000/30,68.96,92.0,819.0,$2747.08,Male,45.0,4.0,52.0,8.0,Carrier B,$2.37,Supplier 3,Bangalore,8.0,596.0,25.0,$15.77,Pass,1.18,Road,A route,439.64
haircare,C630845-0000/20,47.73,91.0,647.0,$3380.28,Female,46.0,28.0,36.0,5.0,,$5.35,Supplier 1,,,154.0,15.0,$25.08,Pending,0.42,Air,A,662.3
cosmetics,062500500,53.6,30.0,30.0,$4577.05,Female,3.0,,26.0,1.0,Carrier C,$1.87,Supplier 3,Delhi,,899.0,23.0,$44.33,Fail,2.2,Sea,A route,933.53
cosmetics,DC-6,19.79,2.0,618.0,$3105.19,Non-binary,58.0,9.0,67.0,2.0,Carrier C,$6.59,Supplier 4,Mumbai,26.0,462.0,10.0,$69.0,Pending,2.26,Road,B route,
haircare,M050107-0000/07,26.07,94.0,608.0,$5157.35,Male,22.0,28.0,1.0,6.0,Carrier C,$4.55,Supplier 5,Mumbai,1.0,,,$56.67,Pending,3.31,Rail,routeA,562.4
haircare,M050107-0000/08,79.18,67.0,706.0,$6058.99,,61.0,29.0,54.0,7.0,Carrier A,$4.51,Supplier 4,Kolkata,24.0,961.0,2.0,$30.43,Pending,4.31,Air,A,378.2
cosmetics,M050108-0000/00,28.54,55.0,513.0,$7522.83,Non-binary,88.0,22.0,21.0,1.0,Carrier C,$6.08,Supplier 3,Mumbai,12.0,740.0,27.0,$17.23,Pending,0.93,Sea,b,681.96
haircare,M050109-0000/00,83.0,22.0,911.0,$1589.94,Female,62.0,7.0,95.0,6.0,Carrier C,$8.55,Supplier 3,Mumbai,3.0,,1.0,$25.28,Fail,1.04,Rail,C route,518.57
skincare,M050109-0000/01,86.71,,214.0,$7153.45,Male,47.0,8.0,78.0,4.0,Carrier B,$1.77,Supplier 1,Kolkata,21.0,792.0,,$76.26,Fail,1.61,Rail,B route,
cosmetics,M050110-0000/00,11.6,14.0,309.0,$8285.63,,93.0,3.0,,1.0,Carrier A,$2.8,Supplier 2,,18.0,532.0,18.0,$42.47,Pending,2.73,Road,route_B,577.75
haircare,M050111-0000/00,30.38,15.0,871.0,$4754.27,Unknown,38.0,12.0,86.0,9.0,Carrier A,$1.82,Supplier 5,,27.0,740.0,15.0,$55.87,,4.89,Road,routeC,752.12
skincare,M050112-0000/00,52.57,50.0,692.0,$2876.78,Non-binary,31.0,11.0,90.0,4.0,Carrier C,$4.99,Supplier 2,Kolkata,21.0,931.0,10.0,$42.98,Pending,3.68,Air,routeA,416.13
skincare,M050113-0000/00,21.67,14.0,304.0,$9159.26,Male,92.0,26.0,12.0,2.0,Carrier B,$7.47,Supplier 5,Delhi,27.0,,19.0,$94.79,Pending,4.24,Air,B,
haircare,C623319-0000/04,,34.0,162.0,$8624.04,Non-binary,55.0,18.0,,4.0,Carrier A,,Supplier 2,Mumbai,1.0,376.0,9.0,$44.93,Pass,2.64,Sea,routeB,660.77
haircare,C623319-0000/35,51.47,3.0,859.0,$3494.81,,80.0,,74.0,1.0,Carrier A,$4.68,Supplier 5,Mumbai,1.0,,23.0,$91.57,Pass,3.15,Road,b,793.77
skincare,C623319-0000/43,51.07,44.0,247.0,$7832.69,Male,2.0,22.0,56.0,6.0,Carrier A,$5.09,Supplier 5,Bangalore,11.0,194.0,1.0,$67.28,Pass,2.32,Sea,A route,453.18
cosmetics,C623319-0000/20,7.8,17.0,242.0,$7007.26,Non-binary,76.0,10.0,90.0,6.0,Carrier B,$1.71,Supplier 3,Chennai,10.0,300.0,3.0,$39.89,Pending,1.14,Air,route_B,404.4
haircare,C623347-0000/04,9.95,48.0,755.0,$7851.76,Non-binary,89.0,17.0,37.0,7.0,Carrier B,$8.06,Supplier 3,Bangalore,8.0,616.0,19.0,$24.99,Fail,3.36,Road,b,448.82
cosmetics,C623347-0000/35,87.52,35.0,533.0,$3399.08,Unknown,92.0,29.0,48.0,5.0,Carrier B,$9.19,Supplier 3,Mumbai,5.0,157.0,27.0,$39.31,Pass,4.45,Air,route_A,133.63
haircare,C623347-0000/43,21.78,,980.0,$9180.44,Non-binary,94.0,,12.0,3.0,Carrier C,$9.32,Supplier 3,Chennai,14.0,439.0,15.0,$24.92,Pass,1.53,,routeC,552.14
haircare,C623347-0000/20,49.06,62.0,,$3667.14,Non-binary,39.0,3.0,38.0,3.0,Carrier B,$8.88,Supplier 2,Kolkata,9.0,553.0,8.0,$26.33,Fail,2.43,Sea,a,246.18
haircare,C623365-0000/04,47.24,97.0,316.0,$2604.16,Female,12.0,8.0,34.0,5.0,Carrier C,$1.85,Supplier 5,Delhi,20.0,583.0,8.0,$17.85,Fail,4.59,Air,a,599.1
haircare,C623365-0000/43,59.88,61.0,196.0,$7030.3,,35.0,20.0,,9.0,Carrier C,$1.08,Supplier 3,Chennai,10.0,844.0,11.0,$73.45,Fail,2.49,Sea,c,714.22
skincare,C623365-0000/20,23.94,,827.0,$4927.57,Male,5.0,10.0,17.0,2.0,Carrier A,$2.69,Supplier 3,Chennai,12.0,826.0,2.0,$70.93,Pass,1.65,Road,c,222.56
cosmetics,C623382-0000/04,74.82,55.0,978.0,$2638.49,Non-binary,6.0,15.0,65.0,1.0,Carrier B,$8.1,Supplier 2,Bangalore,23.0,381.0,,$60.92,Pending,4.03,Sea,B,345.34
cosmetics,C623382-0000/35,30.5,92.0,377.0,$1913.05,Non-binary,37.0,22.0,46.0,6.0,Carrier B,,Supplier 2,Mumbai,27.0,741.0,28.0,$92.16,,2.59,Road,b,536.06
cosmetics,C623382-0000/43,28.15,17.0,290.0,$2155.19,Unknown,39.0,17.0,62.0,3.0,Carrier B,$6.41,Supplier 4,Delhi,27.0,210.0,7.0,$75.46,Fail,4.01,Air,B,791.89
haircare,U020525-0000/40,84.95,76.0,201.0,$9377.85,Female,77.0,8.0,29.0,5.0,Carrier A,$7.92,Supplier 3,Bangalore,15.0,860.0,11.0,$79.42,Pass,4.15,Air,route_B,
skincare,U020525-0000/51,40.15,58.0,297.0,$9131.11,,11.0,8.0,32.0,8.0,Carrier C,$9.7,Supplier 2,Delhi,4.0,999.0,2.0,$19.47,Pending,4.28,Air,routeC,656.75
cosmetics,P040100-0000/01,10.35,73.0,357.0,$2156.69,,47.0,15.0,15.0,7.0,Carrier A,$8.49,Supplier 2,Delhi,27.0,683.0,27.0,$54.08,Pass,0.78,,C route,575.79
haircare,P040100-0000/02,,,384.0,$8470.98,Unknown,81.0,3.0,33.0,,Carrier B,$9.83,Supplier 5,Delhi,25.0,174.0,16.0,$99.48,Pending,2.41,Sea,a,568.75
haircare,P040100-0000/03,66.53,75.0,37.0,$5995.35,Female,99.0,17.0,,7.0,Carrier C,$3.68,Supplier 5,Chennai,20.0,271.0,28.0,$31.05,Pass,1.28,Rail,route_B,637.58
haircare,P040100-0000/04,29.27,30.0,937.0,,Female,96.0,14.0,53.0,3.0,Carrier B,$8.53,Supplier 5,Chennai,,240.0,7.0,$62.2,,1.53,Rail,A route,249.41
cosmetics,P040200-0000/01,98.81,18.0,742.0,$1959.49,Male,9.0,27.0,79.0,7.0,Carrier A,$6.9,Supplier 5,Chennai,7.0,284.0,25.0,$47.51,Pass,4.03,Rail,a,714.32
skincare,P040200-0000/02,49.81,48.0,632.0,$6283.72,Female,92.0,26.0,,3.0,Carrier B,$9.4,,Mumbai,29.0,791.0,8.0,$82.07,Pending,,Road,route_A,512.72
cosmetics,P040200-0000/03,34.67,81.0,586.0,$1709.61,Non-binary,31.0,16.0,74.0,5.0,Carrier C,$9.41,Supplier 4,Kolkata,28.0,616.0,21.0,$64.85,Fail,1.67,Rail,routeB,979.85
cosmetics,P040200-0000/04,89.88,82.0,,$1203.46,Male,91.0,25.0,40.0,7.0,Carrier A,$6.38,Supplier 5,Chennai,15.0,700.0,16.0,$26.5,Pending,2.92,Sea,routeB,868.99
cosmetics,P040200-0000/06,78.6,14.0,821.0,$9339.0,Non-binary,47.0,20.0,89.0,4.0,Carrier B,$9.03,Supplier 2,Bangalore,26.0,880.0,15.0,$56.33,Pass,2.69,Road,B,
haircare,C626005-2093/05,48.37,79.0,367.0,$1055.22,,,10.0,71.0,8.0,Carrier B,$6.21,Supplier 4,Delhi,18.0,933.0,8.0,$20.86,Fail,1.32,Rail,B route,
skincare,C626005-2093/20,9.52,65.0,589.0,,Male,92.0,19.0,45.0,4.0,Carrier A,$8.23,Supplier 3,Bangalore,,205.0,10.0,$40.39,Pass,1.92,Sea,C,169.96
skincare,C626005-2093/35,68.67,8.0,37.0,,Unknown,46.0,9.0,,,Carrier C,,Supplier 1,Kolkata,17.0,982.0,11.0,$13.94,,4.55,Air,routeB,431.08
skincare,C626005-2095/05,45.45,11.0,839.0,$6993.22,Non-binary,20.0,1.0,68.0,7.0,,$9.62,Supplier 2,Chennai,19.0,213.0,25.0,,,1.61,Air,A,450.67
cosmetics,C626005-2095/20,25.87,47.0,966.0,$2797.29,Non-binary,21.0,29.0,91.0,2.0,Carrier C,$7.69,Supplier 4,,,547.0,29.0,$56.18,Fail,1.44,Sea,,198.71
haircare,C626005-2095/35,13.02,92.0,,$5545.15,,20.0,15.0,56.0,7.0,Carrier B,$4.58,Supplier 1,Mumbai,26.0,520.0,21.0,$50.06,Fail,1.38,Air,b,941.35
cosmetics,C626007-2093/05,,33.0,367.0,$1692.72,Male,17.0,16.0,95.0,7.0,Carrier B,$4.87,Supplier 5,Kolkata,2.0,776.0,18.0,$27.07,Fail,1.05,Rail,c,
cosmetics,C626007-2093/20,6.67,37.0,537.0,$2289.93,Female,46.0,24.0,99.0,5.0,Carrier A,$5.14,,,18.0,239.0,22.0,$57.59,Pass,2.55,,C route,714.4
haircare,C626007-2093/35,32.92,74.0,586.0,$6619.1,Non-binary,16.0,12.0,6.0,8.0,Carrier C,$3.14,Supplier 1,Delhi,23.0,706.0,2.0,$63.81,Pending,3.7,Rail,routeB,426.13
skincare,C626007-2095/05,66.34,,470.0,$6367.3,Non-binary,91.0,8.0,67.0,4.0,Carrier A,$8.82,Supplier 2,Delhi,3.0,,23.0,$45.59,Pass,3.27,,,522.41
haircare,C626007-2095/20,74.78,68.0,637.0,$8288.53,Non-binary,45.0,10.0,85.0,9.0,Carrier C,$1.42,Supplier 1,Bangalore,4.0,672.0,3.0,$33.57,Pending,4.91,Sea,,778.94
skincare,C626007-2095/35,95.65,21.0,448.0,$5373.49,Non-binary,77.0,,79.0,,Carrier C,$6.77,Supplier 1,Kolkata,23.0,497.0,28.0,$56.11,Pending,0.79,Air,routeA,366.52
cosmetics,C626043-2093/05,44.41,78.0,871.0,$3730.54,Female,45.0,25.0,40.0,5.0,Carrier B,$1.61,Supplier 5,Kolkata,,833.0,17.0,$90.4,Pending,,Air,b,849.19
haircare,C626043-2093/20,98.13,80.0,,$4609.93,Female,93.0,26.0,18.0,4.0,Carrier C,$6.55,Supplier 5,Delhi,,851.0,10.0,$72.37,Fail,1.97,Road,B route,380.35
skincare,C626043-2093/35,27.58,49.0,475.0,$5117.16,Non-binary,57.0,9.0,22.0,3.0,Carrier C,$3.1,Supplier 3,Chennai,27.0,,2.0,$60.67,Pending,4.41,Air,route_C,365.28
haircare,C626043-2095/05,33.21,9.0,87.0,$6887.07,Male,86.0,5.0,61.0,6.0,Carrier C,$1.76,Supplier 3,Mumbai,10.0,240.0,18.0,$33.79,Pass,2.26,Air,C,525.6
haircare,C626043-2095/20,13.54,41.0,786.0,$4212.24,Male,37.0,19.0,56.0,3.0,Carrier C,,Supplier 5,Delhi,,144.0,28.0,$92.49,Pending,4.96,Road,route_C,812.16
skincare,C626043-2095/35,6.01,41.0,178.0,$8590.72,Unknown,68.0,16.0,72.0,6.0,Carrier C,$4.31,Supplier 2,Chennai,25.0,530.0,,$28.78,Fail,,Rail,route_B,591.8
skincare,C626047-2093/05,13.5,66.0,302.0,$1510.59,,97.0,9.0,63.0,4.0,Carrier A,$4.5,Supplier 3,Delhi,12.0,405.0,25.0,$73.43,Fail,0.34,Rail,,117.0
cosmetics,C626047-2093/20,1.21,31.0,,$8235.07,Male,64.0,27.0,39.0,8.0,Carrier B,$1.44,,Delhi,12.0,840.0,25.0,$49.49,Fail,1.61,Rail,C route,752.02
haircare,C626047-2093/35,75.51,97.0,800.0,$1709.12,Male,43.0,,9.0,,Carrier A,$2.96,Supplier 3,,21.0,129.0,27.0,,Pass,2.62,Rail,route_A,740.97
skincare,C626047-2095/05,,48.0,842.0,$2560.76,Female,25.0,8.0,70.0,8.0,Carrier B,$5.78,Supplier 5,Bangalore,14.0,759.0,24.0,$60.01,Pass,4.82,Road,B,713.26
,C626047-2095/20,3.17,63.0,26.0,$5639.33,Female,79.0,26.0,47.0,2.0,,$1.54,Supplier 2,Bangalore,25.0,,25.0,$72.63,Pass,,Rail,,
skincare,C626047-2095/35,66.33,54.0,887.0,$1954.75,Female,74.0,3.0,58.0,1.0,Carrier A,$8.56,Supplier 2,Mumbai,27.0,115.0,14.0,$24.6,Pass,0.82,Rail,b,529.66
haircare,C626059-2093/05,23.93,50.0,565.0,$5692.32,Non-binary,48.0,13.0,80.0,5.0,Carrier B,$7.51,Supplier 2,Kolkata,24.0,354.0,13.0,$17.38,Fail,1.28,Sea,A,949.27
skincare,C626059-2093/20,55.91,77.0,384.0,$3019.96,Non-binary,,21.0,57.0,1.0,Carrier C,$5.0,Supplier 1,Chennai,11.0,974.0,22.0,$92.05,Fail,4.47,Road,routeC,979.65
haircare,C626059-2093/35,16.72,25.0,635.0,$4938.8,Non-binary,52.0,,93.0,6.0,Carrier C,$2.98,Supplier 2,Bangalore,22.0,205.0,7.0,$66.42,Pending,4.16,,C,806.47
skincare,C626059-2095/05,72.7,,480.0,$7832.82,Non-binary,80.0,24.0,31.0,7.0,Carrier C,,Supplier 1,Mumbai,8.0,141.0,4.0,$93.72,Pass,,Air,A route,141.45
skincare,C626059-2095/20,57.8,98.0,,$8896.99,Non-binary,37.0,10.0,,8.0,Carrier A,,Supplier 4,Mumbai,12.0,772.0,1.0,$74.98,Fail,0.45,Road,route_A,959.15
