Product type,SKU,Price,Availability,Number of products sold,Revenue generated,Customer demographics,Stock levels,Lead times,Order quantities,Shipping times,Shipping carriers,Shipping costs,Supplier name,Location,Lead time,Production volumes,Manufacturing lead time,Manufacturing costs,Inspection results,Defect rates,Transportation modes,Routes,Costs
haircare,TPVCFB11050380,56.71,47.0,858.0,$9705.37,Non-binary,,5.0,32.0,2.0,Carrier B,$3.69,Supplier 4,Delhi,21.0,460.0,20.0,$35.08,,3.45,Rail,route_A,247.62
skincare,TPVCFB15250380,47.68,15.0,230.0,$8439.87,Non-binary,49.0,12.0,64.0,1.0,Carrier A,$8.8,Supplier 3,Chennai,17.0,332.0,26.0,$91.84,Pending,3.34,Rail,A,411.49
cosmetics,TPVCFB22070380,54.78,48.0,833.0,$9127.84,Unknown,52.0,4.0,2.0,8.0,Carrier C,$7.72,Supplier 4,Delhi,14.0,709.0,9.0,$68.43,Pending,2.25,Rail,routeC,837.98
cosmetics,TPVCFB16050380,16.77,82.0,852.0,$9402.14,Unknown,29.0,,24.0,7.0,Carrier C,,Supplier 3,Chennai,8.0,133.0,12.0,$17.35,Fail,3.45,Air,a,445.64
skincare,TPVCFB25070380,21.17,42.0,,$8212.13,Unknown,21.0,29.0,87.0,7.0,Carrier B,$5.45,Supplier 5,Mumbai,21.0,342.0,4.0,,Fail,0.35,Rail,route_A,
skincare,TPVCFB32070380,,60.0,156.0,$7068.33,Female,90.0,9.0,66.0,4.0,Carrier A,,Supplier 4,Bangalore,,158.0,13.0,$24.01,Fail,4.3,Air,A route,551.94
cosmetics,TPVCFB30570380,16.21,84.0,784.0,$1051.47,Female,78.0,,38.0,9.0,Carrier B,$7.27,,Chennai,9.0,870.0,,$66.74,Pending,3.89,Air,,746.68
cosmetics,TPVCFM10250380,45.92,,687.0,$5192.43,Unknown,9.0,19.0,31.0,6.0,Carrier C,$2.85,Supplier 5,,8.0,628.0,7.0,$76.19,Pass,1.23,Rail,routeC,240.55
skincare,TPVCFM11050380,53.51,,465.0,$6140.46,Non-binary,47.0,24.0,26.0,2.0,Carrier B,$4.97,Supplier 3,Bangalore,13.0,177.0,14.0,$87.37,Fail,,Rail,routeC,928.4
cosmetics,TPVCFM12750380,2.77,2.0,104.0,$3736.27,Female,76.0,14.0,29.0,1.0,Carrier B,$1.59,,Bangalore,17.0,817.0,27.0,$94.66,,0.06,Rail,route_B,
haircare,TPVCFM15250380,79.88,7.0,604.0,$3862.94,Non-binary,42.0,5.0,67.0,1.0,Carrier A,$8.43,Supplier 5,Chennai,19.0,,9.0,,Pending,1.09,Air,b,343.86
haircare,TPVCFM16050380,30.12,80.0,,$9650.43,Non-binary,51.0,18.0,78.0,9.0,Carrier C,$2.13,Supplier 2,Chennai,28.0,777.0,23.0,$37.88,Fail,0.33,Sea,C,210.93
skincare,TPVCFM22070380,91.27,3.0,972.0,$9025.4,Male,56.0,10.0,25.0,4.0,Carrier B,$9.13,Supplier 4,,7.0,902.0,1.0,$31.63,Pending,3.9,Air,A route,234.75
skincare,TPVCFM26070380,96.78,,795.0,$8642.61,Unknown,51.0,25.0,48.0,5.0,Carrier A,$8.78,Supplier 5,Kolkata,17.0,996.0,1.0,$42.29,Fail,3.78,Sea,A route,804.4
skincare,TPVCFM32070380,19.36,27.0,502.0,,Male,70.0,19.0,65.0,3.0,Carrier B,$5.18,Supplier 5,Bangalore,1.0,211.0,20.0,$92.32,Pending,4.07,Rail,routeC,629.3
haircare,TPVCFB32070440,46.75,40.0,693.0,,Unknown,20.0,12.0,53.0,4.0,Carrier A,$7.7,Supplier 5,Kolkata,5.0,512.0,4.0,$61.76,Pass,0.02,Air,routeA,442.68
cosmetics,TPVCFM32070440,1.12,,682.0,$1722.0,Unknown,88.0,18.0,67.0,8.0,Carrier A,$6.58,Supplier 1,Delhi,25.0,999.0,1.0,$76.44,Pending,2.51,Rail,A,399.61
haircare,LNB11101065000,60.23,92.0,699.0,$3809.77,Non-binary,27.0,17.0,90.0,4.0,Carrier B,$8.23,Supplier 3,Mumbai,6.0,416.0,22.0,$54.11,Fail,3.52,Sea,routeB,870.18
cosmetics,LNB11101275000,61.12,1.0,175.0,$1141.69,Unknown,38.0,24.0,18.0,9.0,Carrier C,$4.89,Supplier 4,,26.0,964.0,10.0,$12.6,Pass,0.78,Sea,route_A,887.29
haircare,LNB11101375000,25.51,8.0,734.0,$1154.35,Non-binary,72.0,11.0,9.0,9.0,,$8.07,Supplier 4,Mumbai,2.0,244.0,2.0,$15.78,Fail,3.25,Air,A,623.14
cosmetics,LNM11101061000,56.28,32.0,745.0,$9249.43,Non-binary,65.0,3.0,38.0,6.0,Carrier A,$5.16,Supplier 4,Kolkata,27.0,767.0,27.0,$58.41,Pending,0.42,Air,,572.09
,LNB11101525000,23.33,48.0,674.0,$7355.43,Unknown,54.0,,87.0,,,$9.47,Supplier 5,Chennai,25.0,789.0,21.0,$74.69,Pass,0.91,Air,b,834.8
skincare,LNM11101275000,16.92,4.0,421.0,$3780.6,Non-binary,24.0,17.0,21.0,7.0,Carrier A,$5.38,Supplier 3,Bangalore,16.0,957.0,24.0,,Pass,2.38,Air,B,774.4
haircare,LNM11101271000,65.5,94.0,134.0,$2193.8,Non-binary,47.0,1.0,65.0,9.0,Carrier C,$5.16,Supplier 2,Kolkata,22.0,747.0,15.0,$74.97,Pending,3.27,Road,A,460.29
cosmetics,LNM11101375000,33.27,70.0,,$5604.72,Non-binary,71.0,,21.0,6.0,Carrier B,$8.07,Supplier 4,Delhi,5.0,926.0,3.0,$82.96,Pass,0.73,Road,C route,174.46
haircare,LNM11101525000,59.44,19.0,992.0,$1048.12,Female,83.0,28.0,27.0,,Carrier C,$8.39,Supplier 3,Bangalore,5.0,117.0,25.0,$47.07,Pass,0.93,Rail,B,791.65
haircare,LPN42091065000,43.89,32.0,736.0,$9445.72,Non-binary,86.0,9.0,70.0,7.0,,$5.99,Supplier 3,Bangalore,12.0,,23.0,$77.18,Pass,,Sea,route_B,
haircare,LPN42091275000,98.45,9.0,501.0,$4733.34,Female,63.0,15.0,,5.0,Carrier A,$2.62,Supplier 1,Chennai,3.0,254.0,9.0,$46.36,Fail,1.19,Sea,A,114.74
,LPN42091375000,15.81,12.0,665.0,$4621.01,Female,57.0,28.0,28.0,1.0,,$5.21,Supplier 4,Bangalore,16.0,883.0,17.0,$71.05,,1.13,Rail,routeB,858.97
haircare,LPN42091525000,47.0,11.0,33.0,$4515.34,Non-binary,55.0,24.0,45.0,3.0,,$9.71,Supplier 5,Chennai,6.0,605.0,21.0,$78.76,Pass,1.98,Rail,C,620.43
skincare,MN211025050310,68.37,46.0,55.0,$1623.95,Non-binary,60.0,28.0,17.0,,Carrier A,$7.78,Supplier 3,Kolkata,15.0,877.0,28.0,$99.27,Pending,3.27,Rail,c,
skincare,MN211132070310,40.16,16.0,954.0,$6744.9,Female,99.0,29.0,40.0,7.0,Carrier A,$8.3,Supplier 3,Delhi,15.0,459.0,13.0,$41.09,Pending,2.19,Road,B,536.13
haircare,MN211032050310,97.5,1.0,519.0,$7597.03,Female,62.0,,3.0,3.0,Carrier A,$1.3,Supplier 2,Delhi,29.0,431.0,3.0,$46.99,Fail,3.88,Rail,route_C,933.83
haircare,TBN12101525000,,63.0,756.0,$7085.13,Non-binary,,22.0,76.0,6.0,,$5.21,Supplier 1,Bangalore,16.0,627.0,4.0,$24.91,Pending,3.6,Sea,C,418.57
haircare,MN231032050360,66.04,21.0,,$2245.92,Non-binary,93.0,27.0,76.0,5.0,Carrier A,$6.82,,Bangalore,20.0,111.0,4.0,$28.37,Pass,,Rail,a,752.07
cosmetics,VN205010650000,75.95,30.0,638.0,,Unknown,22.0,19.0,66.0,,Carrier B,,Supplier 3,Kolkata,,174.0,11.0,$72.41,Pending,0.24,Air,B,370.89
haircare,VN201212750000,95.31,13.0,12.0,$6125.36,Female,75.0,13.0,46.0,6.0,Carrier C,$1.44,Supplier 5,Chennai,,311.0,28.0,$92.53,Fail,4.39,Sea,routeB,101.05
skincare,VN205012710000,90.87,34.0,528.0,$8815.7,,84.0,12.0,86.0,8.0,Carrier B,$8.67,Supplier 5,Delhi,10.0,790.0,7.0,$45.51,Fail,0.4,Sea,routeA,441.77
haircare,VN205012750000,72.7,,,,Unknown,29.0,20.0,87.0,1.0,Carrier B,$5.94,Supplier 2,Chennai,14.0,740.0,26.0,$26.19,Pass,0.74,Sea,a,763.99
cosmetics,VN205013750000,75.17,,555.0,$4343.37,Female,41.0,1.0,30.0,2.0,,$2.78,Supplier 2,Kolkata,2.0,382.0,11.0,$35.66,Fail,,Road,routeA,235.02
haircare,VN205113750000,15.45,95.0,373.0,$6566.74,Male,42.0,21.0,69.0,4.0,Carrier B,$3.86,Supplier 2,Delhi,29.0,294.0,24.0,$50.95,Fail,,Road,A route,554.32
cosmetics,VN205112750000,11.18,59.0,484.0,$6697.65,Female,98.0,17.0,9.0,2.0,Carrier A,$3.54,Supplier 5,Delhi,3.0,879.0,11.0,,Fail,2.91,Sea,C,291.09
cosmetics,VN205110650000,57.52,27.0,973.0,$5223.57,Unknown,65.0,13.0,85.0,9.0,Carrier B,$5.78,,Mumbai,9.0,129.0,10.0,$31.02,Pending,4.93,Air,route_C,167.16
haircare,VN400210650000,2.82,69.0,647.0,$4987.53,Male,31.0,1.0,11.0,8.0,Carrier A,$1.47,Supplier 1,Kolkata,11.0,108.0,5.0,$76.24,Fail,4.43,Sea,routeA,655.71
skincare,VN400212750000,48.75,25.0,228.0,$5447.33,Non-binary,30.0,10.0,69.0,8.0,Carrier A,$2.43,Supplier 4,Kolkata,11.0,408.0,13.0,$10.71,,2.05,Road,b,956.77
cosmetics,VN400213750000,21.82,,623.0,$8749.41,Unknown,18.0,15.0,99.0,4.0,Carrier B,$8.31,Supplier 4,Mumbai,25.0,544.0,29.0,$58.53,Fail,1.86,,route_B,379.63
haircare,VN400215250000,35.26,97.0,307.0,$5150.5,Unknown,17.0,27.0,91.0,5.0,Carrier B,$2.19,Supplier 1,,22.0,409.0,12.0,$81.44,Fail,,Sea,route_B,622.58
haircare,VN400315250000,77.8,68.0,457.0,$9459.39,Non-binary,38.0,27.0,66.0,,Carrier C,$3.1,Supplier 4,Mumbai,10.0,776.0,10.0,$33.96,,0.76,Road,route_A,
skincare,VCNV5003127500,94.18,25.0,160.0,$5536.03,Unknown,14.0,7.0,88.0,9.0,Carrier C,$5.08,,Kolkata,,804.0,7.0,$64.3,,0.69,Air,route_C,685.44
cosmetics,VCNV5600106500,8.17,20.0,331.0,$9542.81,Female,87.0,28.0,31.0,2.0,Carrier C,$5.65,Supplier 4,Chennai,14.0,525.0,19.0,$70.2,Pass,0.66,Rail,routeC,705.8
cosmetics,VN400313750000,53.89,34.0,776.0,$8495.49,Non-binary,89.0,22.0,33.0,8.0,Carrier B,$7.87,Supplier 5,Delhi,9.0,916.0,19.0,$68.95,Pass,0.57,Rail,C,261.04
haircare,VCNV5600127500,88.37,26.0,225.0,$4261.88,Unknown,79.0,18.0,,2.0,Carrier B,$5.03,,Mumbai,20.0,,19.0,$50.13,Pending,1.2,Sea,C,543.35
haircare,VN400312750000,9.17,5.0,983.0,$8772.77,Non-binary,,16.0,94.0,1.0,Carrier A,$8.11,Supplier 2,,27.0,803.0,,$41.19,,1.53,Rail,,430.37
skincare,VCNV5601127500,82.63,99.0,729.0,$1990.57,Non-binary,22.0,14.0,46.0,3.0,Carrier C,$6.57,Supplier 1,Chennai,21.0,690.0,20.0,$85.23,Pass,4.81,Road,b,523.86
skincare,VNRN6100127500,36.42,61.0,504.0,$9325.42,Non-binary,67.0,27.0,37.0,9.0,Carrier A,$2.02,Supplier 4,Chennai,10.0,,22.0,$78.26,Pending,,Air,C,
cosmetics,VNRN6101106500,32.89,92.0,456.0,$6684.79,Male,56.0,28.0,92.0,3.0,Carrier A,$2.41,Supplier 5,Mumbai,22.0,190.0,,$38.91,Pending,4.94,Sea,,514.63
cosmetics,VNRN6101127500,97.77,93.0,45.0,$1489.52,Unknown,19.0,18.0,60.0,,Carrier A,$4.93,Supplier 4,Delhi,29.0,555.0,5.0,$19.27,,1.86,Air,c,
haircare,VNRN6101137500,20.89,9.0,214.0,$6798.31,Male,57.0,27.0,31.0,7.0,Carrier A,$4.57,Supplier 4,Chennai,,543.0,24.0,$16.46,Pending,2.29,Air,routeC,914.99
cosmetics,FECB1222440345,69.63,50.0,59.0,$9768.23,Unknown,44.0,7.0,,,Carrier C,$7.69,Supplier 2,Mumbai,29.0,826.0,14.0,$18.48,Pass,1.62,Air,route_A,590.33
skincare,VNRN6101152500,82.32,6.0,644.0,$1628.21,Female,98.0,17.0,,,Carrier A,$6.23,,,5.0,178.0,12.0,$62.46,Fail,0.91,Road,C route,932.04
skincare,PFCN1222440500,5.08,83.0,616.0,$5992.19,Female,35.0,29.0,2.0,9.0,Carrier B,,Supplier 2,Mumbai,8.0,574.0,29.0,$14.65,Pending,0.72,Sea,routeB,
haircare,PFCB1201830500,67.37,60.0,195.0,$7730.15,Female,1.0,18.0,27.0,3.0,Carrier B,$2.54,Supplier 5,Mumbai,11.0,202.0,21.0,$40.32,Pending,4.73,Rail,a,162.67
skincare,PFCB1222440500,95.2,44.0,925.0,$8292.33,,52.0,12.0,,9.0,Carrier B,$3.04,Supplier 5,Mumbai,1.0,722.0,11.0,,Fail,4.93,Air,A,597.58
,AC122244046000,13.3,11.0,489.0,$4724.45,Non-binary,85.0,8.0,2.0,5.0,Carrier C,$6.18,Supplier 2,Chennai,21.0,555.0,28.0,,Fail,0.22,Air,route_C,618.17
skincare,PFCB1222441000,89.73,66.0,157.0,$2837.5,Non-binary,93.0,22.0,21.0,9.0,Carrier A,$4.81,Supplier 1,Mumbai,10.0,413.0,5.0,$78.7,Fail,0.75,Air,route_B,292.91
skincare,VFLS6510124230,59.88,47.0,610.0,$1381.08,Male,70.0,2.0,58.0,6.0,Carrier C,$5.63,Supplier 5,Kolkata,1.0,346.0,16.0,$77.09,Pass,2.12,Road,b,523.93
haircare,TPVCRM32050440,62.04,73.0,226.0,$6217.54,Male,37.0,7.0,5.0,9.0,Carrier A,$2.54,Supplier 1,Chennai,26.0,333.0,26.0,$32.12,Pass,0.93,Rail,B route,513.5
haircare,TPVCRM25050440,61.68,85.0,412.0,$5076.2,Female,,4.0,52.0,7.0,,$6.97,Supplier 5,Kolkata,22.0,693.0,18.0,$75.59,Pending,1.82,Air,C,660.59
cosmetics,TPETD845125050,30.58,88.0,205.0,$9538.7,Male,51.0,18.0,45.0,7.0,Carrier C,$8.67,Supplier 5,Bangalore,7.0,743.0,12.0,$77.3,Pending,0.65,Road,route_C,333.65
skincare,TPETD845116050,93.58,98.0,79.0,$1545.44,Unknown,1.0,28.0,85.0,8.0,Carrier A,$3.32,Supplier 3,Mumbai,28.0,,27.0,$45.77,Fail,2.28,Road,B,623.57
,AC122244061000,94.79,,124.0,$7168.56,Unknown,91.0,6.0,93.0,7.0,Carrier C,$5.42,Supplier 4,Chennai,14.0,889.0,27.0,$28.94,Pending,1.36,,route_C,
haircare,FECN1222440545,,3.0,471.0,$1224.7,Male,21.0,27.0,20.0,9.0,Carrier A,$9.78,Supplier 4,Chennai,5.0,,5.0,$56.91,Pending,1.76,Air,B route,501.8
haircare,FECB1222440545,78.56,76.0,940.0,,Male,53.0,9.0,61.0,9.0,Carrier B,$4.0,Supplier 1,Mumbai,17.0,946.0,16.0,$92.93,Fail,0.47,Road,C route,210.44
haircare,FECN1222440345,61.61,92.0,218.0,$5082.21,Male,16.0,27.0,38.0,6.0,,$6.36,Supplier 4,,22.0,710.0,12.0,$67.57,Pass,2.14,Road,A route,133.57
haircare,LNM11101065000,48.96,30.0,516.0,$5093.85,Male,61.0,9.0,20.0,7.0,Carrier B,$1.81,Supplier 1,Delhi,26.0,137.0,23.0,$25.56,Pass,4.92,Air,route_A,388.53
haircare,LNM11101521000,66.42,90.0,602.0,$7171.3,Female,54.0,14.0,25.0,2.0,Carrier C,$6.45,Supplier 5,Kolkata,,260.0,2.0,$71.45,Pass,1.64,Road,c,347.11
haircare,VCNV5601106500,,,104.0,$9191.92,Female,40.0,8.0,2.0,9.0,Carrier B,$1.81,Supplier 3,Mumbai,6.0,561.0,29.0,$48.45,Pending,4.38,Road,routeC,466.24
haircare,VN201210650000,60.15,,393.0,$6751.29,Male,26.0,19.0,32.0,,,$9.63,Supplier 3,Mumbai,16.0,548.0,6.0,$63.24,Fail,4.22,Air,b,965.78
skincare,VN201210610000,78.6,,631.0,$9581.82,Unknown,80.0,3.0,26.0,1.0,Carrier B,$7.44,,Bangalore,11.0,216.0,23.0,$76.07,Pass,4.76,Air,routeA,570.01
cosmetics,VN201212710000,48.61,62.0,645.0,$8934.54,Female,92.0,18.0,70.0,3.0,Carrier B,$8.09,Supplier 2,Delhi,10.0,340.0,21.0,$56.35,Pending,3.95,,B route,597.86
haircare,VN201310650000,5.03,,824.0,$6260.5,,65.0,5.0,41.0,6.0,Carrier C,$7.34,Supplier 2,Delhi,15.0,125.0,25.0,$83.26,Fail,3.3,Rail,route_C,947.44
skincare,VN201310610000,17.24,85.0,608.0,$8504.13,Non-binary,74.0,14.0,67.0,5.0,Carrier A,$6.31,Supplier 4,Mumbai,7.0,747.0,4.0,$74.99,Pass,4.28,Air,B route,929.03
skincare,VN201312750000,44.42,35.0,980.0,,,64.0,28.0,97.0,2.0,Carrier C,$5.05,Supplier 1,Kolkata,23.0,,13.0,$65.36,,0.38,,routeB,895.7
cosmetics,VN201312710000,72.76,,434.0,$1707.02,Male,43.0,4.0,1.0,9.0,Carrier C,$8.73,Supplier 3,Mumbai,2.0,905.0,,$23.57,Fail,2.31,Air,route_C,188.2
,VN400310650000,59.73,34.0,331.0,$7665.08,Non-binary,17.0,7.0,51.0,4.0,Carrier A,$9.61,Supplier 4,Kolkata,,397.0,17.0,$85.24,Pending,4.95,Rail,routeA,
cosmetics,VNRN6100137500,65.38,41.0,143.0,$1854.18,Female,59.0,20.0,5.0,4.0,Carrier C,$5.49,Supplier 5,Delhi,19.0,904.0,14.0,$94.23,Pending,3.85,,route_B,827.29
haircare,VNRN6100106500,48.45,51.0,800.0,,Female,23.0,,13.0,5.0,Carrier A,$9.38,Supplier 3,Bangalore,12.0,253.0,24.0,$22.33,Pass,4.81,Road,routeC,
skincare,VNRN6100152500,61.96,47.0,540.0,$7323.76,,7.0,28.0,19.0,8.0,,$6.25,Supplier 1,Chennai,,831.0,15.0,$53.94,Fail,3.9,Rail,b,
skincare,WVN56101375000,33.57,82.0,278.0,$1598.75,Unknown,44.0,12.0,12.0,4.0,Carrier A,$5.85,Supplier 1,Delhi,6.0,751.0,8.0,$33.3,Pending,4.37,Air,routeC,115.75
skincare,TCBN1511152500,47.55,58.0,233.0,,Female,53.0,2.0,,5.0,,$5.09,Supplier 2,Kolkata,3.0,567.0,23.0,$77.91,Fail,3.53,Air,route_C,976.34
skincare,WVN56101525000,74.68,75.0,529.0,$9241.05,Male,71.0,11.0,25.0,4.0,Carrier A,$2.88,Supplier 4,Mumbai,2.0,,24.0,$74.95,,,Sea,route_C,524.98
cosmetics,TPVCBB11050610,87.31,57.0,571.0,,Non-binary,79.0,14.0,57.0,6.0,Carrier C,$1.03,Supplier 5,Delhi,20.0,753.0,18.0,$22.68,Pass,2.62,Sea,routeA,454.24
haircare,TPVCBB25070440,43.93,23.0,90.0,$3216.57,Male,34.0,22.0,35.0,3.0,Carrier A,$3.17,Supplier 3,Bangalore,,145.0,3.0,$88.93,Fail,4.62,Sea,a,455.45
haircare,TPVCBB32050440,5.32,48.0,492.0,$7216.12,Non-binary,46.0,23.0,76.0,8.0,Carrier A,$5.59,Supplier 1,Kolkata,11.0,,25.0,$26.29,Fail,4.13,Road,c,481.74
cosmetics,TPVCRM16050440,17.01,22.0,199.0,$6370.99,Female,68.0,16.0,94.0,6.0,,$4.42,Supplier 3,Mumbai,26.0,384.0,17.0,$81.75,Fail,4.22,Rail,A,317.96
haircare,VIIV2600106500,3.07,17.0,362.0,$5514.18,Unknown,78.0,20.0,5.0,5.0,Carrier B,,Supplier 5,Chennai,25.0,879.0,24.0,$51.13,Pending,3.37,Rail,B,394.6
skincare,VIIV2600127500,65.67,69.0,441.0,$9785.68,,78.0,29.0,98.0,2.0,Carrier A,,Supplier 3,Kolkata,3.0,727.0,24.0,$39.54,Pass,1.52,Sea,routeA,986.82
haircare,VIIV2600137500,33.9,,26.0,$7151.08,Non-binary,,6.0,22.0,7.0,Carrier C,$4.15,Supplier 4,Mumbai,3.0,,7.0,$24.24,Pass,,Road,routeA,431.35
skincare,VIIV2600152500,54.71,94.0,25.0,$4378.97,Male,71.0,23.0,77.0,2.0,Carrier A,$5.07,Supplier 2,Chennai,22.0,143.0,13.0,$25.09,Fail,4.68,Rail,routeB,574.05
cosmetics,VIIV2601106500,49.83,15.0,394.0,$8200.66,Female,96.0,4.0,57.0,1.0,Carrier A,$2.2,Supplier 3,Mumbai,5.0,805.0,27.0,$69.57,,2.93,Air,b,863.46
haircare,VIIV2601127500,9.07,,507.0,$8961.25,,19.0,15.0,47.0,7.0,Carrier B,$1.43,Supplier 2,,22.0,869.0,16.0,$59.54,Pending,1.49,,route_B,574.69
cosmetics,VIIV2601152500,40.92,35.0,301.0,$2126.99,Female,2.0,24.0,54.0,5.0,Carrier A,$7.98,Supplier 5,,23.0,372.0,5.0,$20.99,,0.75,Air,c,392.01
haircare,VIIV2601137500,22.84,33.0,339.0,$2804.98,Male,10.0,25.0,3.0,1.0,Carrier C,$6.14,Supplier 2,Chennai,,493.0,4.0,$20.14,Pending,4.15,Rail,B,571.38
skincare,LNB40081525000,42.42,84.0,267.0,$2946.04,Non-binary,50.0,1.0,53.0,4.0,,$7.85,Supplier 3,Mumbai,,885.0,26.0,,Pass,4.18,Sea,B route,202.68
cosmetics,TPVCFM32050380,21.15,16.0,461.0,$7220.91,Male,81.0,7.0,84.0,4.0,Carrier C,$2.35,Supplier 3,Chennai,13.0,889.0,10.0,$76.94,Pending,4.07,Air,B route,217.01
haircare,TPVCFB32050340,84.2,34.0,693.0,$6427.36,Unknown,12.0,25.0,31.0,7.0,Carrier B,,Supplier 1,Kolkata,21.0,694.0,13.0,,Fail,3.23,Sea,route_C,724.7
skincare,TPVCBB25050440,18.25,66.0,456.0,$6570.92,Female,70.0,12.0,69.0,9.0,Carrier A,$3.28,Supplier 3,Bangalore,8.0,157.0,10.0,$15.26,Pending,1.83,Road,A route,925.71
cosmetics,TPVCFB30550380,96.12,99.0,360.0,$9466.96,,22.0,10.0,88.0,2.0,Carrier B,$3.05,Supplier 2,Bangalore,20.0,664.0,14.0,$60.42,Fail,1.52,Air,c,753.11
cosmetics,TPVCFM26050380,42.17,40.0,68.0,$7983.2,Non-binary,32.0,5.0,33.0,1.0,,$1.1,Supplier 1,Chennai,10.0,100.0,26.0,$17.62,Pass,0.04,Road,,167.15
haircare,TPVCFM22050380,84.78,28.0,863.0,$2151.43,,84.0,12.0,72.0,2.0,Carrier C,,Supplier 3,Bangalore,2.0,315.0,,$91.34,Pass,4.17,Sea,,
haircare,TPVCFB25050380,63.25,47.0,,$4127.56,Unknown,1.0,18.0,88.0,7.0,Carrier B,$3.78,Supplier 3,Bangalore,,416.0,12.0,,Fail,0.44,Rail,routeC,102.3
haircare,TPVCFB32050380,,,971.0,$4918.54,Male,54.0,10.0,,6.0,Carrier A,,Supplier 5,Chennai,18.0,327.0,27.0,,Pass,3.15,Sea,routeC,560.09
skincare,TPVCFB22050380,77.0,70.0,491.0,$4563.65,,58.0,6.0,84.0,4.0,Carrier C,$9.87,Supplier 1,Chennai,19.0,572.0,1.0,$93.36,Pending,2.52,Air,routeA,273.88
haircare,TPVCFB32050440,50.98,73.0,,$7023.78,Unknown,70.0,28.0,16.0,1.0,Carrier B,,Supplier 5,Kolkata,4.0,583.0,29.0,$83.03,Fail,2.63,Air,routeC,881.33
cosmetics,TPVCFM32050440,54.79,20.0,49.0,$9027.04,Female,83.0,12.0,76.0,1.0,Carrier A,$2.17,Supplier 5,Delhi,20.0,865.0,21.0,$84.57,Pass,4.63,Sea,routeC,193.9
cosmetics,8519849,51.89,1.0,687.0,$3754.46,Female,18.0,7.0,77.0,5.0,Carrier B,$2.79,Supplier 5,Mumbai,26.0,770.0,20.0,$61.27,Pending,0.16,Air,a,101.29
haircare,FECB1221830345,59.22,,564.0,$5966.89,,6.0,18.0,39.0,1.0,Carrier A,$6.29,Supplier 4,Chennai,9.0,386.0,20.0,$37.55,Pending,3.87,Air,c,506.03
haircare,FECB1222441045,,87.0,102.0,,Male,45.0,2.0,89.0,7.0,Carrier C,$1.58,,Chennai,16.0,610.0,7.0,$29.6,Pass,0.26,Road,route_C,239.89
,VCNV5002127500,40.16,63.0,216.0,$4745.96,Male,97.0,10.0,46.0,1.0,Carrier C,$8.76,Supplier 2,Bangalore,26.0,,9.0,,Pass,0.19,Rail,route_B,764.19
skincare,VNIVR200012720,61.01,67.0,438.0,$2513.06,Non-binary,23.0,15.0,96.0,1.0,Carrier B,$9.65,Supplier 3,Kolkata,6.0,,8.0,$66.56,Pending,2.15,Sea,b,927.94
haircare,VNIVR200013750,60.17,4.0,700.0,$5274.56,,23.0,12.0,88.0,2.0,Carrier B,$3.22,Supplier 4,Bangalore,25.0,557.0,27.0,$25.54,Fail,0.32,,b,137.74
haircare,VNIVR200112750,79.5,58.0,569.0,$1497.0,Unknown,26.0,26.0,47.0,3.0,Carrier A,$5.05,Supplier 5,Chennai,4.0,194.0,13.0,$33.28,Pass,3.95,Air,routeB,456.02
cosmetics,VNIVR200113750,65.85,25.0,559.0,$9481.45,Male,77.0,17.0,44.0,1.0,Carrier C,$1.2,Supplier 3,Chennai,9.0,592.0,14.0,$52.13,Pass,2.65,Road,b,997.13
,VNIV2200152500,99.22,47.0,159.0,$1673.39,Non-binary,7.0,4.0,9.0,9.0,Carrier A,$6.77,Supplier 1,Bangalore,27.0,864.0,12.0,$30.97,Fail,0.15,Rail,c,759.4
skincare,WVN33101275000,29.1,38.0,489.0,$4946.11,Female,79.0,7.0,87.0,8.0,Carrier C,$4.73,Supplier 1,Chennai,,249.0,8.0,$62.98,Fail,0.2,Sea,C route,957.87
cosmetics,WVN33101375000,36.56,,686.0,$5768.93,Female,44.0,9.0,50.0,5.0,Carrier B,$3.43,Supplier 3,Delhi,9.0,122.0,21.0,$93.09,Pass,3.06,Rail,B,247.67
haircare,TPVCFB32070240,39.0,63.0,242.0,$9867.73,Non-binary,27.0,19.0,77.0,2.0,Carrier A,$2.86,Supplier 2,Mumbai,6.0,855.0,22.0,$77.33,Fail,4.03,Rail,,299.23
cosmetics,VNNZ6320127500,47.12,21.0,794.0,$2494.2,Non-binary,,28.0,60.0,5.0,Carrier A,,Supplier 3,Mumbai,21.0,314.0,18.0,$69.98,Pending,2.19,Road,B route,239.33
haircare,PAI271012224401,83.76,99.0,753.0,$2029.88,Male,97.0,27.0,96.0,6.0,Carrier C,$4.75,Supplier 3,Mumbai,19.0,498.0,16.0,$62.44,Pending,2.77,Road,C route,372.13
haircare,MAG43050456220,24.34,57.0,882.0,$1078.36,Unknown,79.0,23.0,15.0,1.0,Carrier C,$2.62,Supplier 4,Delhi,14.0,509.0,29.0,$53.92,,4.0,Rail,A route,751.95
haircare,TPVCFB32050240,77.82,53.0,5.0,$2400.14,Female,36.0,7.0,36.0,4.0,Carrier C,$7.2,Supplier 1,Chennai,21.0,,11.0,$26.79,Pass,3.05,Air,B route,248.45
skincare,TINPOLAROIDUVC,41.13,46.0,596.0,$2865.46,Unknown,55.0,23.0,63.0,9.0,Carrier B,,Supplier 1,Bangalore,15.0,954.0,16.0,$90.52,Fail,,Sea,a,571.81
