Product type,SKU,Estimated price,Availability,Number of products sold,Revenue generated,Customer demographics,Stock levels,Lead times,Order quantities,Shipping times,Shipping carriers,Shipping costs,Supplier name,Location,Lead time,Production volumes,Manufacturing lead time,Manufacturing costs,Inspection results,Defect rates,Transportation modes,Routes,Costs,Demurrage
cosmetics,C619893-0003/51,19170.0,88.0,629.0,$6084.81,Female,,18.0,32.0,,Carrier B,$609.00,Supplier 1,Kolkata,20.0,279.0,1.0,,Fail,4.08,Road,routeB,541.97,0.0
skincare,C619893-0003/44,55740.0,17.0,399.0,$3684.97,Unknown,84.0,4.0,52.0,1.0,Carrier C,$194.00,Supplier 3,Delhi,20.0,187.0,9.0,$56.48,Fail,4.41,Sea,A route,442.05,2219818.0
cosmetics,C619893-0003/43,52670.0,87.0,631.0,$9044.18,Female,36.0,8.0,91.0,6.0,,$865.00,Supplier 1,Mumbai,16.0,440.0,25.0,,Fail,1.31,Rail,routeC,920.07,0.0
cosmetics,C619893-0003/35,88590.0,36.0,178.0,$3101.33,Non-binary,36.0,1.0,28.0,5.0,Carrier C,$840.00,Supplier 1,Kolkata,7.0,193.0,26.0,$27.46,Pending,0.52,Rail,c,131.15,0.0
skincare,C619893-0003/33,13310.0,36.0,621.0,$5418.1,Female,60.0,,35.0,3.0,Carrier C,$592.00,Supplier 3,Chennai,16.0,782.0,11.0,$57.31,Fail,1.77,Rail,B route,382.82,0.0
skincare,C619893-0003/20,10020.0,64.0,375.0,$3403.25,Unknown,37.0,13.0,56.0,8.0,Carrier B,$525.00,Supplier 3,Bangalore,7.0,591.0,15.0,$65.52,Fail,4.58,Sea,C,330.6,0.0
haircare,C619893-0003/04,80610.0,74.0,555.0,,Male,84.0,10.0,11.0,4.0,Carrier A,,Supplier 4,Chennai,17.0,421.0,6.0,$77.28,Pass,2.5,Sea,B,175.7,0.0
haircare,C619892-0003/51,16870.0,,973.0,$5139.61,Male,77.0,14.0,91.0,5.0,Carrier C,$497.00,Supplier 1,Kolkata,27.0,410.0,8.0,$35.41,Pending,4.0,Sea,C,400.41,0.0
cosmetics,C619892-0003/44,57820.0,21.0,703.0,,Non-binary,69.0,26.0,56.0,9.0,Carrier A,$646.00,Supplier 4,Delhi,19.0,690.0,29.0,$30.87,Pending,1.9,Air,b,857.05,613941.0
cosmetics,C619892-0003/43,30420.0,31.0,156.0,$1179.71,Female,85.0,,14.0,5.0,Carrier A,$465.00,Supplier 4,Chennai,10.0,850.0,6.0,$63.74,Fail,1.38,Road,a,571.44,1904531.0
haircare,C619892-0003/35,73830.0,22.0,346.0,$4064.12,Male,9.0,20.0,16.0,4.0,Carrier B,$288.00,Supplier 4,Bangalore,3.0,993.0,20.0,$39.2,Pass,2.89,Road,,618.59,1892217.0
skincare,C619892-0003/33,18950.0,55.0,788.0,$7323.31,Unknown,8.0,7.0,51.0,7.0,Carrier C,,Supplier 3,Delhi,3.0,638.0,20.0,$21.83,Pending,1.56,Road,a,,317567.0
skincare,C619892-0003/20,10220.0,21.0,414.0,$8258.2,Male,2.0,28.0,63.0,2.0,Carrier B,$724.00,Supplier 1,Bangalore,28.0,410.0,2.0,$99.61,Pass,3.06,,,663.03,1184681.0
haircare,C619892-0003/04,86350.0,7.0,123.0,,Unknown,58.0,27.0,19.0,5.0,Carrier C,$505.00,,Bangalore,28.0,234.0,29.0,$17.85,Pass,3.03,Rail,b,173.84,0.0
,C619891-0003/51,1050.0,1.0,992.0,$1262.13,Non-binary,86.0,5.0,43.0,4.0,Carrier B,$633.00,Supplier 1,Delhi,3.0,291.0,8.0,$53.78,Pass,0.75,Air,routeA,382.54,
skincare,C619891-0003/44,84940.0,54.0,821.0,$9498.23,Female,1.0,18.0,80.0,1.0,Carrier A,$670.00,,Mumbai,,813.0,12.0,$44.61,Pending,0.61,,routeC,976.87,1704839.0
cosmetics,C619891-0003/43,98940.0,38.0,498.0,$3655.07,Male,47.0,10.0,77.0,7.0,Carrier A,$876.00,,Delhi,17.0,344.0,,$34.88,Pass,2.23,Rail,a,380.11,0.0
skincare,C619891-0003/35,21560.0,26.0,864.0,$7243.88,Unknown,71.0,4.0,76.0,7.0,Carrier A,$381.00,Supplier 3,Kolkata,,585.0,2.0,$22.15,Pass,0.78,Rail,c,541.7,0.0
haircare,C619891-0003/33,43480.0,29.0,917.0,$9675.92,Female,63.0,7.0,68.0,7.0,,$392.00,Supplier 5,Delhi,22.0,,25.0,$48.19,Fail,3.75,Air,A,842.89,0.0
haircare,C619891-0003/20,93820.0,84.0,967.0,$4520.62,Unknown,51.0,10.0,16.0,9.0,,$988.00,Supplier 4,Chennai,,766.0,12.0,,Pending,3.93,Road,route_C,136.4,1723636.0
cosmetics,C619891-0003/04,4020.0,2.0,375.0,,Male,11.0,15.0,34.0,6.0,Carrier A,$689.00,Supplier 3,Delhi,9.0,601.0,8.0,$56.18,Fail,0.74,Road,A route,888.26,1913890.0
haircare,C619890-0003/51,6340.0,66.0,349.0,$5671.96,Unknown,74.0,1.0,24.0,4.0,Carrier B,$759.00,Supplier 5,Chennai,,525.0,8.0,$13.09,Pending,4.39,Road,route_C,117.95,0.0
cosmetics,C619890-0003/44,53250.0,53.0,112.0,$5644.67,Female,78.0,14.0,62.0,8.0,Carrier C,$329.00,Supplier 4,Delhi,6.0,738.0,11.0,$96.67,Fail,2.74,Road,a,872.44,0.0
cosmetics,C619890-0003/43,57260.0,92.0,23.0,$6446.96,,52.0,27.0,27.0,6.0,Carrier A,$659.00,Supplier 3,Bangalore,,773.0,7.0,,Fail,2.57,Rail,C route,370.68,0.0
cosmetics,C619890-0003/35,29480.0,,849.0,$9397.39,Male,63.0,5.0,3.0,5.0,Carrier B,$308.00,Supplier 2,Delhi,12.0,797.0,13.0,$73.88,Pass,3.02,Air,B,433.47,0.0
cosmetics,C619890-0003/33,48720.0,94.0,630.0,$9389.26,Female,90.0,22.0,67.0,9.0,Carrier A,$924.00,Supplier 1,Bangalore,22.0,,12.0,$17.17,Pass,0.16,Rail,routeA,630.24,0.0
skincare,C619890-0003/20,11390.0,81.0,464.0,$5328.89,Unknown,13.0,23.0,8.0,7.0,Carrier C,$333.00,Supplier 4,,,281.0,16.0,$83.36,Fail,0.26,Rail,routeB,611.0,
haircare,C619890-0003/04,15670.0,20.0,910.0,$7756.32,Non-binary,12.0,11.0,19.0,9.0,Carrier C,$167.00,Supplier 4,Bangalore,28.0,177.0,11.0,$39.96,Pass,2.01,Road,routeB,989.04,2120651.0
cosmetics,C650382-0520/51,,13.0,379.0,$5976.78,Male,10.0,13.0,87.0,7.0,,,Supplier 2,Mumbai,24.0,883.0,7.0,$89.85,Pass,3.73,Sea,route_B,839.51,
skincare,C650382-0520/35,24020.0,62.0,,$1110.42,Male,8.0,8.0,68.0,8.0,Carrier A,$385.00,,Delhi,4.0,,27.0,$17.54,Fail,0.55,Air,routeC,293.07,774176.0
cosmetics,C650382-0520/22,20000.0,56.0,715.0,$8578.79,Female,73.0,,52.0,5.0,Carrier A,,Supplier 5,Chennai,10.0,934.0,22.0,,Fail,3.93,Sea,B,969.09,2384486.0
haircare,C650382-0520/04,44280.0,36.0,491.0,$1981.06,Female,68.0,21.0,58.0,1.0,Carrier B,$623.00,Supplier 2,Delhi,24.0,819.0,20.0,$88.47,Pending,1.83,Rail,b,742.92,
skincare,C650365-0520/51,59450.0,7.0,2.0,$4363.35,Non-binary,5.0,12.0,46.0,7.0,Carrier C,$561.00,Supplier 3,Mumbai,10.0,867.0,5.0,$79.5,Pending,2.62,Sea,route_C,911.87,
haircare,C650365-0520/35,75680.0,,305.0,$1509.2,Non-binary,50.0,17.0,70.0,2.0,Carrier B,$952.00,Supplier 2,Kolkata,8.0,676.0,14.0,$41.31,Pass,4.49,Road,b,672.93,1503735.0
skincare,C650365-0520/22,50230.0,54.0,493.0,$3019.89,Female,88.0,12.0,23.0,2.0,Carrier A,$420.00,Supplier 5,Mumbai,2.0,766.0,5.0,$26.01,Pending,1.68,Sea,,339.0,2048341.0
cosmetics,C650365-0520/04,12910.0,70.0,188.0,$2156.35,Non-binary,,,,3.0,Carrier A,$858.00,Supplier 1,Delhi,13.0,701.0,3.0,$17.74,Pending,4.97,Air,route_B,506.18,0.0
,C650317-0520/51,98110.0,,152.0,$6360.81,Female,49.0,,,9.0,Carrier C,$456.00,Supplier 3,,9.0,553.0,17.0,$97.0,Pass,3.1,Sea,c,900.59,0.0
skincare,C650317-0520/35,36260.0,23.0,711.0,$8905.38,Female,,21.0,11.0,2.0,Carrier B,$757.00,,Mumbai,24.0,935.0,4.0,$66.59,Fail,0.98,Air,B route,573.98,2174628.0
skincare,C650317-0520/22,64660.0,,193.0,$1950.86,Female,51.0,29.0,,1.0,Carrier C,$995.00,Supplier 1,Delhi,2.0,385.0,3.0,$51.27,Pending,4.08,Air,route_A,711.02,0.0
,C650317-0520/04,16740.0,8.0,117.0,$6608.4,,11.0,28.0,45.0,8.0,Carrier C,$776.00,Supplier 1,Bangalore,,873.0,,$87.84,Fail,2.56,Air,B route,350.44,859737.0
haircare,M080117-0000/20,91410.0,54.0,703.0,$6850.81,Male,35.0,8.0,85.0,,Carrier B,$758.00,Supplier 5,Mumbai,11.0,686.0,12.0,$33.66,Fail,1.27,Sea,b,996.86,
haircare,M080116-0000/20,18330.0,2.0,375.0,$3802.8,Unknown,33.0,26.0,96.0,,Carrier B,$118.00,Supplier 1,Delhi,24.0,,28.0,$34.68,Pending,1.09,Air,route_C,888.4,0.0
,M080115-0000/01,44990.0,94.0,575.0,$1997.99,Female,4.0,25.0,37.0,7.0,Carrier C,$522.00,Supplier 4,Bangalore,21.0,991.0,22.0,$79.57,Pass,,Rail,A,407.87,0.0
skincare,M080115-0000/20,47330.0,87.0,514.0,$4186.84,Male,1.0,12.0,99.0,1.0,Carrier A,$596.00,Supplier 1,Kolkata,28.0,336.0,22.0,$25.14,Fail,1.07,Sea,A,788.01,0.0
skincare,M080115-0000/06,,96.0,277.0,$1619.34,Male,73.0,5.0,,5.0,,$494.00,Supplier 4,Delhi,5.0,806.0,,$48.91,Fail,3.08,Sea,a,602.47,475566.0
haircare,M080118-0000/20,64870.00000000001,80.0,879.0,$6877.84,Non-binary,92.0,21.0,44.0,1.0,Carrier C,,Supplier 2,Kolkata,9.0,721.0,16.0,$24.76,Pass,2.7,Road,B route,591.66,1818641.0
skincare,M080118-0000/15,1340.0,68.0,426.0,$7591.16,Unknown,2.0,21.0,,4.0,Carrier A,,Supplier 4,Kolkata,5.0,563.0,2.0,$18.3,Pending,3.27,Rail,route_B,731.32,437620.0
skincare,R014400-0000/20,77060.0,6.0,221.0,$3328.0,Non-binary,46.0,9.0,79.0,3.0,Carrier B,,Supplier 1,Mumbai,13.0,814.0,28.0,$79.94,Fail,4.46,Air,B route,390.05,966885.0
,R014400-0000/06,49830.0,56.0,759.0,$5916.59,Non-binary,34.0,22.0,19.0,2.0,Carrier A,$495.00,Supplier 3,Kolkata,7.0,432.0,4.0,$95.77,Pass,0.7,Road,C route,924.36,0.0
,R014200-0000/04,8440.0,80.0,716.0,$6062.87,Unknown,,10.0,13.0,4.0,Carrier C,$127.00,,Bangalore,2.0,811.0,,$25.8,Fail,3.55,Sea,route_B,957.88,0.0
haircare,R014200-0000/20,43740.0,71.0,887.0,$6681.39,,86.0,3.0,31.0,2.0,Carrier B,$265.00,Supplier 1,Bangalore,28.0,109.0,8.0,,Pass,1.15,Road,B,618.72,1526851.0
,R014100-0000/50,83810.0,74.0,843.0,$9410.93,Male,46.0,1.0,12.0,4.0,Carrier A,$511.00,Supplier 3,Bangalore,3.0,532.0,27.0,$79.43,Pass,4.7,Air,route_C,955.89,929343.0
skincare,R014100-0000/35,73080.0,60.0,840.0,$6356.83,Non-binary,53.0,4.0,24.0,1.0,Carrier A,$434.00,,Chennai,17.0,430.0,9.0,$37.77,Fail,2.07,Air,A,492.68,
haircare,R014100-0000/41,12290.0,78.0,598.0,$2167.27,Male,93.0,5.0,36.0,3.0,Carrier A,$513.00,Supplier 4,Delhi,12.0,447.0,11.0,$73.67,Fail,3.03,Road,C,440.64,0.0
haircare,R014000-0000/01,35780.0,50.0,914.0,$9222.13,Non-binary,34.0,19.0,73.0,,Carrier B,$719.00,Supplier 2,Kolkata,21.0,111.0,22.0,$29.5,Fail,3.8,Rail,a,357.69,1774788.0
cosmetics,R014000-0000/02,,,433.0,,Unknown,,,48.0,3.0,Carrier C,$437.00,Supplier 1,Mumbai,13.0,778.0,,$35.02,Pending,0.02,Road,C route,561.4,0.0
cosmetics,R015500-0000/04,32050.0,10.0,931.0,$8560.88,Unknown,19.0,4.0,,6.0,Carrier C,$581.00,Supplier 1,Bangalore,28.0,974.0,12.0,$83.31,Pending,2.57,Road,routeB,367.95,0.0
cosmetics,R015500-0000/29,84410.0,35.0,137.0,$4748.54,Unknown,,,58.0,5.0,Carrier B,$914.00,Supplier 1,Delhi,23.0,442.0,4.0,$30.29,Pass,0.49,Air,B route,863.6,0.0
haircare,R015500-0000/36,85310.0,43.0,38.0,$9144.69,Unknown,63.0,12.0,39.0,8.0,Carrier A,$554.00,Supplier 4,Delhi,11.0,,15.0,$79.21,Pending,0.12,Air,c,,0.0
cosmetics,R015500-0000/02,42870.0,47.0,302.0,$5648.59,Male,92.0,,34.0,,Carrier A,$532.00,Supplier 1,,18.0,695.0,16.0,$99.08,Pending,3.11,Rail,routeB,867.31,865814.0
haircare,M060107-0000/02,73710.0,49.0,422.0,$7927.16,Unknown,64.0,6.0,11.0,7.0,Carrier B,$267.00,Supplier 1,Kolkata,19.0,355.0,,,Pass,0.4,Road,C route,302.67,2392836.0
haircare,M060107-0000/08,20000.0,53.0,,$8628.1,Non-binary,18.0,14.0,19.0,5.0,Carrier A,$576.00,Supplier 5,Bangalore,7.0,668.0,12.0,$26.72,Fail,2.14,,,568.49,0.0
,M060107-0000/20,7150.0,47.0,1.0,$9125.04,Unknown,98.0,25.0,20.0,2.0,Carrier A,$753.00,Supplier 1,Mumbai,25.0,750.0,,$62.34,Fail,3.96,,B route,253.65,1863642.0
haircare,C463421-0003/00,7940.0,,504.0,$7258.49,Female,66.0,19.0,31.0,2.0,Carrier B,$626.00,Supplier 2,Bangalore,,977.0,17.0,$37.0,Pass,4.11,Sea,A,169.97,0.0
haircare,C463421-0002/00,53350.0,1.0,434.0,$9668.34,Non-binary,41.0,7.0,68.0,8.0,,$328.00,Supplier 1,Mumbai,8.0,965.0,25.0,$69.4,Fail,1.98,,a,514.91,2095155.0
cosmetics,C463421-0001/00,20450.0,81.0,506.0,,Male,46.0,21.0,93.0,8.0,Carrier B,$570.00,Supplier 3,Kolkata,10.0,632.0,26.0,$29.68,Pending,4.59,Sea,B,689.69,0.0
cosmetics,C463420-0003/00,77050.0,11.0,728.0,$5509.12,Unknown,56.0,11.0,38.0,7.0,Carrier A,$413.00,Supplier 5,Delhi,,310.0,21.0,$64.01,Pending,2.4,,A,979.17,1422957.0
,C463420-0002/00,18290.0,79.0,205.0,$6864.48,Unknown,34.0,4.0,52.0,,Carrier C,$662.00,Supplier 2,Delhi,4.0,578.0,,$77.96,Pass,1.84,Road,A,,0.0
haircare,C463420-0001/00,90310.0,62.0,,$7607.76,Female,70.0,10.0,81.0,8.0,Carrier C,,Supplier 3,Delhi,23.0,835.0,22.0,$63.46,Pending,0.93,Sea,C,391.72,0.0
skincare,C443507-0008/00,45120.0,95.0,809.0,$3300.85,Male,15.0,7.0,23.0,5.0,Carrier A,,Supplier 1,Chennai,24.0,658.0,28.0,$23.96,Fail,1.05,Sea,route_B,234.95,0.0
skincare,C443507-0007/00,39190.0,20.0,98.0,$3854.75,Female,19.0,3.0,55.0,4.0,Carrier C,$855.00,Supplier 5,Bangalore,13.0,324.0,,$90.97,,0.23,Rail,routeC,173.52,0.0
cosmetics,C443507-0006/00,95590.0,,722.0,,Female,46.0,15.0,61.0,3.0,Carrier B,$186.00,Supplier 2,Delhi,8.0,823.0,26.0,$66.97,Pending,4.84,Air,routeB,248.32,0.0
skincare,C443507-0005/00,38650.0,34.0,492.0,$8404.75,Non-binary,76.0,27.0,64.0,6.0,Carrier C,,Supplier 3,,14.0,460.0,23.0,$98.7,Pass,4.04,Sea,B route,382.84,1584309.0
skincare,C443820-0037/00,72820.0,55.0,142.0,$8570.07,Non-binary,41.0,22.0,96.0,3.0,Carrier B,$596.00,Supplier 4,Chennai,23.0,110.0,,$13.03,Fail,2.03,Road,B,557.32,0.0
cosmetics,C443820-0016/00,34860.0,97.0,787.0,$1288.08,Non-binary,,10.0,98.0,4.0,Carrier A,$398.00,Supplier 5,Kolkata,15.0,588.0,19.0,$13.34,Pending,1.11,Air,A,724.91,0.0
skincare,C443820-0012/00,73730.0,43.0,210.0,$3133.36,Unknown,64.0,19.0,4.0,6.0,Carrier C,$629.00,Supplier 5,Kolkata,17.0,934.0,10.0,$90.66,Fail,0.61,Rail,routeA,,1128305.0
cosmetics,C635582-W032/00,18430.0,32.0,123.0,$7972.33,,60.0,16.0,98.0,3.0,Carrier A,$955.00,Supplier 1,Kolkata,4.0,602.0,6.0,$55.15,Pass,2.17,Sea,b,939.64,0.0
cosmetics,C635582-W008/00,86980.0,13.0,240.0,$4599.15,Unknown,47.0,23.0,16.0,3.0,Carrier A,,Supplier 5,Mumbai,,932.0,1.0,$68.25,Pending,2.96,Rail,,477.01,0.0
haircare,C635582-W003/00,56650.0,84.0,55.0,$6988.25,Non-binary,85.0,4.0,10.0,4.0,Carrier B,$860.00,Supplier 4,Kolkata,14.0,838.0,13.0,$86.2,Pass,0.05,,C route,400.84,1813945.0
skincare,C635565-W032/00,18600.0,77.0,435.0,$5276.34,Unknown,85.0,12.0,31.0,4.0,Carrier A,$471.00,Supplier 2,Kolkata,18.0,396.0,15.0,$77.54,Pass,2.16,Sea,A,754.15,0.0
skincare,C635565-W008/00,11240.0,18.0,237.0,$4259.45,Male,68.0,1.0,24.0,7.0,Carrier A,$628.00,Supplier 5,Delhi,19.0,404.0,25.0,$30.73,Pass,0.45,Road,C,230.85,0.0
haircare,C635565-W003/00,3330.0,32.0,211.0,$6011.04,Unknown,40.0,26.0,34.0,3.0,Carrier A,$587.00,Supplier 1,Delhi,3.0,936.0,12.0,$69.86,Pending,0.25,Rail,C,692.76,0.0
skincare,C635530-W032/00,73700.0,15.0,210.0,,Male,21.0,20.0,89.0,4.0,Carrier A,$266.00,Supplier 3,Chennai,,694.0,22.0,$84.36,Pending,1.68,Road,route_C,406.42,865796.0
skincare,C635530-W008/00,55470.0,43.0,318.0,$9479.82,Female,68.0,10.0,40.0,7.0,Carrier C,,,Chennai,11.0,694.0,10.0,$29.24,Fail,,Rail,route_A,,0.0
,C635530-W003/00,26540.0,53.0,,$9455.66,Non-binary,75.0,28.0,40.0,5.0,Carrier B,$249.00,Supplier 4,Chennai,19.0,544.0,6.0,$16.21,Pass,4.81,Air,routeB,,0.0
skincare,C572082-0121/08,61070.0,,385.0,$1406.76,Male,83.0,29.0,85.0,8.0,Carrier A,$601.00,Supplier 1,Chennai,20.0,894.0,24.0,$93.73,Pass,4.83,Rail,,,1074135.0
skincare,C572082-0121/07,10720.0,82.0,347.0,$7975.87,,62.0,21.0,49.0,9.0,Carrier C,,Supplier 3,Kolkata,5.0,,20.0,$94.5,Fail,4.37,Rail,b,206.64,0.0
cosmetics,C572082-0108/06,68140.0,39.0,233.0,$6547.58,Female,,7.0,75.0,3.0,Carrier A,$877.00,Supplier 4,,19.0,852.0,8.0,$66.72,Pass,3.1,Sea,C,929.33,0.0
skincare,C572082-0108/05,22190.0,12.0,725.0,,Non-binary,77.0,8.0,98.0,9.0,Carrier B,$880.00,Supplier 2,Mumbai,5.0,123.0,9.0,$57.93,Fail,4.15,Sea,,799.63,1567191.0
skincare,C572082-0103/04,34850.0,73.0,440.0,$3942.27,Male,4.0,,89.0,,Carrier B,$382.00,Supplier 5,Chennai,22.0,,2.0,$18.89,Fail,3.24,,route_B,209.48,0.0
cosmetics,C572082-0103/03,64099.99999999999,55.0,520.0,$1870.56,Male,48.0,22.0,79.0,8.0,Carrier C,$472.00,Supplier 4,Delhi,26.0,118.0,23.0,$38.79,Fail,3.92,Rail,A,575.75,2289452.0
haircare,C572082-0101/02,89340.0,29.0,802.0,,Unknown,38.0,25.0,11.0,3.0,Carrier B,$644.00,Supplier 3,Chennai,16.0,699.0,11.0,,Pass,4.39,Sea,route_B,679.63,0.0
haircare,C572082-0101/01,82770.0,20.0,932.0,$2584.09,Male,34.0,7.0,31.0,7.0,Carrier C,$673.00,Supplier 2,Mumbai,1.0,579.0,4.0,$94.44,Pass,0.03,Rail,B,827.64,1372076.0
,C572065-0121/08,40520.0,31.0,30.0,$5224.46,Unknown,,8.0,46.0,7.0,Carrier B,$913.00,Supplier 4,Kolkata,8.0,455.0,23.0,$10.94,Fail,4.15,Rail,route_A,984.95,0.0
skincare,C572065-0121/07,75600.0,41.0,48.0,$8822.84,Female,43.0,11.0,88.0,8.0,Carrier B,$364.00,Supplier 3,Mumbai,15.0,946.0,26.0,$50.67,Pending,1.32,Road,route_C,274.41,
haircare,C572065-0108/06,24780.0,9.0,131.0,,Non-binary,15.0,26.0,,6.0,Carrier A,$436.00,Supplier 5,Mumbai,9.0,657.0,14.0,$90.25,Pass,0.87,Air,A,245.79,1038553.0
haircare,C572065-0108/05,29150.0,72.0,757.0,$1305.72,Female,3.0,26.0,85.0,2.0,Carrier B,$434.00,Supplier 1,Chennai,,669.0,,$73.4,Pass,0.23,Air,C route,313.34,0.0
skincare,C572065-0103/04,97740.0,71.0,881.0,$4455.74,Unknown,94.0,10.0,82.0,1.0,Carrier C,$181.00,Supplier 5,Delhi,13.0,779.0,18.0,$51.95,Fail,1.28,Road,c,,0.0
,C572065-0103/03,65990.0,35.0,408.0,$5161.49,Unknown,40.0,22.0,72.0,3.0,Carrier B,$908.00,Supplier 4,Delhi,24.0,988.0,16.0,$87.71,Pass,2.9,Air,A,498.9,1565830.0
haircare,C572065-0101/02,12340.0,82.0,583.0,$5819.49,Male,36.0,28.0,47.0,2.0,Carrier A,$482.00,Supplier 1,Mumbai,1.0,,24.0,$97.5,Pass,4.91,Rail,route_C,753.39,1563365.0
haircare,C572065-0101/01,18020.0,92.0,842.0,$6103.44,Male,67.0,26.0,,1.0,,$869.00,Supplier 5,Kolkata,7.0,890.0,9.0,$23.37,Pending,3.49,Road,A,,1903228.0
skincare,C572057-0121/08,58640.0,93.0,158.0,$5934.72,Unknown,66.0,3.0,92.0,,Carrier A,$845.00,Supplier 5,,27.0,931.0,4.0,$59.47,Pending,3.66,Air,route_B,767.56,0.0
cosmetics,C572057-0121/07,49250.0,15.0,351.0,$2695.76,Male,64.0,4.0,51.0,3.0,Carrier B,$633.00,,,17.0,,10.0,$82.05,Fail,3.02,Sea,,934.51,1426799.0
skincare,C572057-0108/06,93080.0,79.0,486.0,$6862.73,Female,24.0,2.0,20.0,6.0,Carrier A,$916.00,Supplier 2,Kolkata,14.0,468.0,29.0,$43.21,Pending,4.83,Air,route_C,728.33,
haircare,C572057-0108/05,66430.0,23.0,704.0,$7984.45,Female,97.0,17.0,74.0,2.0,Carrier C,$660.00,Supplier 4,,8.0,221.0,22.0,$64.38,Fail,0.16,Sea,routeB,,1265956.0
skincare,C572057-0103/04,14310.0,34.0,506.0,,Male,33.0,7.0,42.0,2.0,Carrier C,$370.00,,Delhi,10.0,461.0,8.0,$74.16,Pending,4.57,Rail,A route,654.04,1403456.0
haircare,C572057-0103/03,61590.0,4.0,820.0,$5290.44,Female,,7.0,92.0,6.0,Carrier C,$293.00,Supplier 1,Chennai,2.0,302.0,13.0,$65.06,Pass,4.78,Air,route_C,195.32,0.0
skincare,C572057-0101/02,96820.0,80.0,349.0,$2646.22,Unknown,86.0,10.0,85.0,,Carrier C,$169.00,Supplier 5,Bangalore,,,18.0,$86.82,Pass,1.7,Sea,C route,733.9,0.0
haircare,C572057-0101/01,32840.0,81.0,352.0,$4972.3,Female,89.0,,10.0,5.0,Carrier A,$800.00,Supplier 4,,21.0,,,$97.69,Fail,1.83,Sea,C route,520.67,0.0
haircare,C572029-0121/08,9510.0,66.0,154.0,$1498.93,Male,56.0,,57.0,7.0,Carrier B,$854.00,Supplier 3,Delhi,6.0,939.0,28.0,$32.2,Fail,0.65,Road,A,466.44,1648275.0
haircare,C572029-0121/07,50220.0,4.0,190.0,$5820.22,Male,91.0,23.0,,5.0,Carrier A,$463.00,Supplier 3,Kolkata,11.0,602.0,27.0,$75.11,Fail,0.11,Rail,routeA,493.33,630592.0
haircare,C572029-0108/06,65560.0,41.0,382.0,$5420.43,Female,67.0,25.0,25.0,2.0,Carrier B,,Supplier 5,,28.0,573.0,21.0,$15.71,Fail,4.59,Road,routeB,596.83,
skincare,C572029-0108/05,34810.0,94.0,308.0,$9853.71,Non-binary,32.0,28.0,89.0,4.0,Carrier A,$212.00,,Kolkata,7.0,407.0,12.0,$66.65,Pass,3.71,Air,A route,923.2,1739819.0
haircare,C572029-0103/04,13230.0,80.0,528.0,$2950.02,Male,40.0,7.0,41.0,5.0,Carrier B,$211.00,Supplier 1,Delhi,2.0,303.0,13.0,$66.32,Pending,3.52,Rail,route_A,562.7,0.0
cosmetics,C572029-0103/03,85990.0,4.0,809.0,$4850.9,Male,70.0,23.0,55.0,6.0,Carrier A,$316.00,Supplier 4,Delhi,,,10.0,$35.71,Pending,1.01,Sea,routeA,164.08,912457.0
haircare,C572029-0101/02,49720.0,8.0,229.0,$3993.72,Unknown,90.0,4.0,,5.0,Carrier C,,Supplier 2,Kolkata,13.0,300.0,17.0,$86.8,,1.4,Sea,,109.53,2426733.0
haircare,C572029-0101/01,5340.0,2.0,618.0,$2345.19,Non-binary,40.0,11.0,17.0,1.0,Carrier C,$907.00,Supplier 2,Bangalore,19.0,516.0,8.0,$39.75,,2.32,Rail,routeC,440.22,0.0
cosmetics,C572017-0121/08,52040.0,28.0,390.0,$8262.83,Unknown,80.0,11.0,98.0,9.0,Carrier B,$506.00,Supplier 2,Chennai,22.0,695.0,28.0,$32.23,Pending,3.6,Sea,C route,460.4,1871980.0
skincare,C572017-0121/07,45140.0,92.0,879.0,$6716.57,Non-binary,89.0,21.0,22.0,1.0,Carrier C,$681.00,Supplier 4,Kolkata,18.0,,11.0,$83.39,Pending,3.06,Rail,A route,615.57,1303563.0
cosmetics,C572017-0108/06,19780.0,30.0,235.0,$7825.29,Female,42.0,17.0,,2.0,Carrier B,$196.00,Supplier 3,,4.0,157.0,11.0,$77.13,Pass,3.1,Rail,routeA,560.29,0.0
cosmetics,C572017-0108/05,83240.0,42.0,812.0,$2276.69,Male,31.0,28.0,20.0,1.0,Carrier C,,Supplier 2,Delhi,19.0,988.0,25.0,$22.78,Pass,,Sea,a,714.46,2194696.0
,C572017-0103/04,18310.0,9.0,45.0,$2658.13,Male,4.0,20.0,87.0,3.0,Carrier C,$418.00,Supplier 5,Chennai,21.0,728.0,2.0,$68.26,Pending,,,C,625.01,0.0
cosmetics,C572017-0103/03,41780.0,80.0,576.0,$5652.23,Non-binary,73.0,6.0,8.0,8.0,Carrier A,$123.00,Supplier 4,,19.0,930.0,2.0,$72.82,Pass,3.37,Sea,A route,451.45,1573820.0
skincare,C572017-0101/02,82490.0,,478.0,$7816.91,Female,19.0,5.0,59.0,3.0,Carrier C,$315.00,Supplier 3,Mumbai,19.0,435.0,28.0,$10.75,Pass,1.65,Rail,A,342.16,0.0
haircare,C572017-0101/01,76720.0,1.0,721.0,$3171.17,Non-binary,29.0,19.0,96.0,1.0,Carrier C,,Supplier 4,Kolkata,5.0,985.0,20.0,$76.07,Pass,0.99,Sea,B route,926.84,0.0
