Product type,SKU,Estimated price,Availability,Number of products sold,Revenue generated,Customer demographics,Stock levels,Lead times,Order quantities,Shipping times,Shipping carriers,Shipping costs,Supplier name,Location,Lead time,Production volumes,Manufacturing lead time,Manufacturing costs,Inspection results,Defect rates,Transportation modes,Routes,Costs,Demurrage
haircare,C640158-0000/20,44260.0,58.0,572.0,$1888.11,Male,27.0,3.0,28.0,6.0,Carrier A,$875.00,Supplier 5,Mumbai,26.0,307.0,2.0,$68.32,Fail,2.0,Sea,a,126.97,1858072.0
skincare,C640158-0000/04,85230.0,98.0,793.0,$9051.43,,67.0,7.0,1.0,5.0,Carrier C,$764.00,Supplier 1,Kolkata,23.0,273.0,18.0,$69.1,Pending,0.83,Air,routeC,530.81,0.0
skincare,C649958-0000/40,57970.0,11.0,634.0,$5241.83,Non-binary,36.0,,77.0,1.0,Carrier C,$238.00,Supplier 1,Kolkata,22.0,177.0,4.0,$70.88,Pending,0.43,Road,A,726.79,1064969.0
haircare,C640158-0000/11,51370.0,35.0,706.0,$8953.85,Male,40.0,12.0,25.0,2.0,Carrier C,$802.00,Supplier 3,Kolkata,18.0,675.0,25.0,$19.23,Pass,0.32,Rail,a,463.52,1115013.0
haircare,Y012025-0000/02,86310.0,89.0,,,Male,19.0,17.0,64.0,4.0,Carrier B,$542.00,Supplier 1,Chennai,4.0,673.0,21.0,$67.08,Fail,2.64,Sea,route_C,964.86,1883049.0
skincare,Y012025-0000/04,82330.0,29.0,828.0,$3733.29,Female,93.0,2.0,17.0,6.0,Carrier A,$955.00,Supplier 4,Delhi,5.0,839.0,25.0,$95.9,Pass,0.52,Rail,,297.79,0.0
haircare,Y012025-0000/06,5770.0,64.0,104.0,$9631.45,,89.0,28.0,63.0,3.0,Carrier B,$292.00,Supplier 5,Kolkata,4.0,764.0,26.0,$77.81,Pending,4.52,Sea,a,660.23,626700.0
cosmetics,Y012025-0000/20,41800.0,65.0,998.0,,Male,61.0,5.0,,9.0,Carrier B,$785.00,Supplier 4,Chennai,8.0,317.0,6.0,$46.53,,4.48,Rail,B,265.04,0.0
skincare,Y012025-0000/30,87900.0,61.0,,$9477.99,Female,81.0,11.0,73.0,9.0,Carrier B,$412.00,Supplier 2,,,120.0,12.0,$98.61,Pass,0.64,Rail,route_B,325.9,818046.0
skincare,Y012025-0000/43,52960.0,76.0,984.0,$3259.08,Unknown,32.0,6.0,60.0,,Carrier C,$967.00,Supplier 3,Bangalore,10.0,245.0,5.0,$84.05,Pending,2.52,Sea,B,514.89,0.0
haircare,Y012026-0000/02,71380.0,52.0,47.0,$5342.79,Female,93.0,18.0,85.0,4.0,Carrier C,$539.00,Supplier 4,Kolkata,14.0,153.0,24.0,$57.8,Pending,,Road,c,172.08,0.0
haircare,Y012026-0000/04,99010.0,69.0,,$7517.82,Non-binary,23.0,29.0,29.0,6.0,Carrier C,$838.00,Supplier 3,Delhi,6.0,668.0,20.0,,Pending,3.29,Road,routeB,695.0,0.0
,Y012026-0000/06,23230.0,88.0,67.0,$6376.19,Unknown,77.0,,79.0,4.0,Carrier A,$629.00,Supplier 3,Chennai,20.0,217.0,4.0,$90.66,Fail,1.01,Road,,696.14,0.0
haircare,Y012026-0000/20,92600.0,21.0,350.0,$7006.88,Male,86.0,3.0,85.0,1.0,Carrier A,$439.00,Supplier 3,,12.0,255.0,21.0,$30.86,Fail,2.3,Road,B,162.99,0.0
skincare,Y012026-0000/30,68300.0,65.0,519.0,$1838.64,Female,23.0,3.0,67.0,7.0,,$173.00,Supplier 5,Mumbai,24.0,598.0,15.0,$30.59,Pending,0.18,Sea,routeA,576.97,0.0
cosmetics,Y012026-0000/43,41620.0,24.0,256.0,$1550.24,Male,33.0,25.0,,7.0,Carrier A,$619.00,Supplier 1,Kolkata,2.0,913.0,23.0,$50.9,Fail,0.08,Rail,c,627.58,2030512.0
skincare,Y012027-0000/02,29940.0,84.0,999.0,$6652.82,Unknown,9.0,29.0,,5.0,Carrier B,$401.00,Supplier 3,Chennai,22.0,385.0,16.0,$29.07,Fail,4.57,Air,,984.7,0.0
skincare,Y012027-0000/04,,64.0,821.0,$5588.08,Non-binary,26.0,18.0,90.0,6.0,Carrier A,$389.00,Supplier 2,Bangalore,29.0,735.0,5.0,$52.03,Pending,3.98,Road,b,402.64,0.0
cosmetics,Y012027-0000/06,20150.0,57.0,889.0,$4202.81,Male,19.0,6.0,42.0,4.0,,$876.00,Supplier 3,Chennai,4.0,601.0,10.0,$17.65,Pending,0.98,Rail,route_A,184.37,0.0
haircare,Y012027-0000/20,76400.0,80.0,749.0,$9757.12,Male,28.0,14.0,97.0,1.0,Carrier B,$595.00,Supplier 3,Mumbai,23.0,478.0,15.0,$92.47,Pending,0.99,Sea,A route,253.38,1168037.0
haircare,Y012027-0000/30,42250.0,76.0,258.0,$3619.76,Non-binary,17.0,27.0,90.0,3.0,Carrier C,,Supplier 3,Kolkata,25.0,694.0,27.0,$42.23,Pass,2.26,Road,routeB,923.05,1197490.0
skincare,Y012027-0000/43,92280.0,90.0,817.0,$8836.26,Non-binary,80.0,29.0,44.0,9.0,Carrier B,$954.00,Supplier 5,Mumbai,9.0,947.0,25.0,$11.07,Pass,2.9,Road,routeA,969.14,0.0
,10100071,,6.0,483.0,,Male,72.0,1.0,51.0,8.0,Carrier B,$846.00,Supplier 5,Kolkata,27.0,560.0,17.0,$90.81,Pending,4.95,Road,c,628.33,0.0
skincare,10100073,45590.0,19.0,,$4634.27,Non-binary,68.0,12.0,90.0,5.0,Carrier A,$301.00,Supplier 3,Chennai,25.0,714.0,10.0,$81.09,Fail,4.45,Sea,c,465.82,1486121.0
skincare,10100140,84160.0,,279.0,$4399.01,,39.0,10.0,1.0,7.0,Carrier C,$337.00,Supplier 4,Chennai,,149.0,4.0,$68.05,Pass,,Road,routeB,316.03,0.0
haircare,10100142,40810.0,5.0,728.0,$5187.72,Non-binary,50.0,19.0,,9.0,Carrier B,$505.00,Supplier 1,Kolkata,29.0,636.0,8.0,$27.55,Pending,2.31,Road,,545.05,1316911.0
haircare,10100145,63720.0,26.0,728.0,$6325.87,,7.0,7.0,56.0,7.0,Carrier B,$941.00,Supplier 3,Kolkata,5.0,209.0,,$43.01,Pass,3.02,Sea,b,612.74,
haircare,10100146,,95.0,108.0,$1312.68,Non-binary,78.0,11.0,41.0,9.0,Carrier A,$152.00,Supplier 2,Bangalore,25.0,743.0,24.0,,Pass,2.86,Road,a,201.19,0.0
haircare,10100147,84420.0,18.0,274.0,$7752.34,,77.0,22.0,,4.0,Carrier B,$191.00,,Mumbai,1.0,616.0,4.0,$92.24,Pending,0.28,Air,C route,,457680.0
haircare,10100148,21360.0,9.0,262.0,$8154.3,Female,94.0,29.0,79.0,1.0,Carrier C,$473.00,Supplier 2,Chennai,21.0,557.0,29.0,$64.91,Fail,0.7,Air,C route,179.1,0.0
cosmetics,10100149,44080.0,,357.0,,Non-binary,88.0,22.0,56.0,5.0,Carrier B,$221.00,Supplier 5,Mumbai,17.0,733.0,19.0,$37.65,Pending,,Sea,route_A,979.21,0.0
haircare,10100170,88490.0,31.0,162.0,$3895.33,Female,16.0,24.0,13.0,1.0,Carrier C,$708.00,Supplier 2,Chennai,6.0,675.0,29.0,$96.21,Fail,2.26,Rail,C,366.87,0.0
cosmetics,10100171,73140.0,39.0,362.0,$9612.94,Non-binary,98.0,22.0,20.0,8.0,Carrier C,,Supplier 4,Bangalore,10.0,958.0,8.0,$56.67,Fail,1.1,Road,routeC,780.43,0.0
skincare,10100175,60650.0,17.0,753.0,$2622.63,Female,27.0,14.0,44.0,8.0,Carrier B,$389.00,Supplier 1,Kolkata,7.0,392.0,25.0,$56.24,Fail,4.45,Rail,A route,687.02,
skincare,10100176,70920.0,49.0,676.0,$5945.09,Male,95.0,18.0,78.0,9.0,Carrier A,$445.00,Supplier 2,Delhi,5.0,994.0,25.0,$93.12,Pending,1.05,Air,route_B,271.09,0.0
haircare,10100179,29360.0,47.0,886.0,$1475.03,Non-binary,8.0,2.0,60.0,6.0,,$678.00,Supplier 3,Kolkata,13.0,,2.0,$50.7,Pass,2.12,Rail,C route,,0.0
cosmetics,10100181,42880.0,49.0,777.0,$5566.13,Female,73.0,21.0,17.0,7.0,Carrier A,$467.00,Supplier 3,Delhi,11.0,479.0,5.0,,Fail,0.65,Air,,594.63,1842885.0
haircare,10100208,33570.0,36.0,860.0,,Unknown,81.0,3.0,1.0,5.0,Carrier B,$329.00,Supplier 3,Kolkata,20.0,454.0,28.0,$64.98,Pending,0.99,,b,176.87,521806.0
haircare,10100234,92580.0,,841.0,$9496.8,Male,72.0,5.0,7.0,3.0,Carrier A,$111.00,Supplier 4,Kolkata,26.0,793.0,6.0,$62.32,Pass,4.96,Rail,C route,838.0,0.0
skincare,10100236,99740.0,36.0,76.0,$1420.56,Non-binary,60.0,16.0,61.0,9.0,Carrier A,$689.00,Supplier 4,Chennai,9.0,344.0,20.0,$72.74,Fail,2.93,Road,route_C,760.13,1249980.0
skincare,10200071,86610.0,71.0,691.0,$5000.14,Unknown,83.0,5.0,49.0,3.0,Carrier B,$853.00,Supplier 1,Mumbai,24.0,971.0,,$10.69,Fail,3.68,Road,route_C,,1890553.0
haircare,10200137,74430.0,66.0,252.0,$7614.19,Male,28.0,5.0,84.0,7.0,Carrier C,$138.00,Supplier 5,Kolkata,14.0,401.0,3.0,$19.31,Pending,3.26,Rail,b,735.78,1245672.0
cosmetics,10200145,88780.0,,,$9867.59,Male,72.0,,8.0,1.0,Carrier B,$905.00,Supplier 4,Kolkata,6.0,955.0,1.0,$59.05,,2.77,Sea,routeA,914.94,1045342.0
skincare,10200147,17330.0,85.0,108.0,$3328.55,Unknown,84.0,12.0,65.0,6.0,Carrier A,$786.00,,Mumbai,29.0,,21.0,$12.06,Pending,3.33,Rail,c,652.75,0.0
skincare,10300112,50940.0,76.0,,$6863.45,Non-binary,56.0,21.0,10.0,9.0,Carrier A,$662.00,,Kolkata,21.0,709.0,12.0,$45.14,Pass,1.32,Road,route_C,,398098.0
skincare,10300120,70130.0,12.0,251.0,$3420.96,Male,86.0,27.0,8.0,7.0,Carrier A,,Supplier 4,Bangalore,22.0,,11.0,,Fail,1.72,Road,B,504.36,0.0
cosmetics,10300151,8600.0,42.0,61.0,$2653.67,Male,80.0,4.0,67.0,4.0,Carrier C,$791.00,Supplier 5,Kolkata,14.0,349.0,17.0,$20.99,Pending,4.67,Sea,route_C,,
cosmetics,10500171,79110.0,4.0,888.0,$7324.04,Non-binary,53.0,29.0,11.0,9.0,,$227.00,Supplier 4,Bangalore,19.0,533.0,,$46.44,Pending,1.61,Air,routeC,924.8,491772.0
cosmetics,10600022,18760.0,36.0,24.0,$1156.36,Male,44.0,27.0,53.0,6.0,,$129.00,Supplier 1,Bangalore,18.0,,5.0,$55.83,Fail,,Rail,B,303.91,0.0
skincare,121000009,32180.0,55.0,624.0,$9148.38,,94.0,11.0,77.0,6.0,,$452.00,Supplier 1,Kolkata,28.0,894.0,19.0,$17.02,,0.64,Air,a,934.34,0.0
,121000010,67420.0,39.0,611.0,$2302.28,Non-binary,56.0,12.0,64.0,6.0,Carrier B,$263.00,Supplier 4,Delhi,19.0,811.0,25.0,$85.71,Fail,0.43,Rail,route_B,754.04,568947.0
skincare,121000011,14920.0,5.0,147.0,$7186.42,Unknown,10.0,1.0,31.0,2.0,Carrier B,$885.00,Supplier 5,Chennai,12.0,596.0,23.0,$91.26,,,Air,routeB,415.64,1201963.0
cosmetics,2344,65090.0,55.0,415.0,$4298.33,Unknown,83.0,28.0,99.0,2.0,Carrier B,,Supplier 4,Chennai,1.0,831.0,18.0,$59.13,,,Air,A,815.64,0.0
cosmetics,6666ds,28020.0,26.0,425.0,$2809.16,Unknown,90.0,27.0,26.0,1.0,Carrier C,$532.00,Supplier 1,Chennai,14.0,570.0,24.0,$21.87,Pending,2.8,Road,A route,889.52,1740191.0
,3333ff,75930.0,56.0,787.0,,,51.0,23.0,44.0,2.0,Carrier A,$654.00,Supplier 2,Mumbai,26.0,506.0,28.0,$73.23,Pending,4.38,Sea,route_B,724.17,0.0
skincare,060900011,43830.0,96.0,4.0,$1810.2,Male,,12.0,81.0,1.0,Carrier A,$605.00,Supplier 3,Chennai,11.0,653.0,18.0,,Fail,4.41,Rail,,200.87,0.0
skincare,060900012,,57.0,47.0,$9120.33,Non-binary,91.0,15.0,72.0,7.0,Carrier C,$162.00,Supplier 4,Delhi,6.0,396.0,17.0,$51.05,Pass,2.94,Air,A route,519.64,867239.0
skincare,060900013,10230.0,49.0,183.0,$2379.56,,49.0,2.0,44.0,1.0,Carrier C,$140.00,Supplier 4,Kolkata,17.0,370.0,5.0,$59.3,Fail,2.7,Sea,C,,0.0
haircare,060900014,13190.0,14.0,457.0,$9411.64,,78.0,17.0,94.0,1.0,Carrier C,$562.00,Supplier 5,Chennai,24.0,800.0,21.0,$27.76,Pending,0.31,Rail,c,543.29,0.0
haircare,060900015,1950.0,13.0,572.0,$9267.92,Non-binary,82.0,8.0,35.0,9.0,Carrier B,$546.00,Supplier 5,Mumbai,8.0,690.0,,$53.04,Pass,3.44,Sea,c,518.04,0.0
cosmetics,060900016,,24.0,851.0,$7289.45,,68.0,,,9.0,Carrier C,$149.00,Supplier 1,Bangalore,15.0,746.0,,$71.44,Pass,0.12,Rail,B,617.13,2463834.0
cosmetics,MAGICDOORBL,2140.0,82.0,609.0,$7455.4,Female,62.0,11.0,69.0,3.0,Carrier B,,Supplier 3,Kolkata,21.0,357.0,26.0,$70.5,Pending,3.23,Rail,a,172.88,1183757.0
skincare,MAGICDOORNE,81640.0,13.0,210.0,$6963.37,,82.0,14.0,,3.0,Carrier A,,Supplier 3,Chennai,16.0,523.0,,$75.58,Fail,3.48,Rail,routeC,792.77,0.0
cosmetics,SENSOR,53240.0,47.0,794.0,,,17.0,12.0,32.0,9.0,Carrier A,$315.00,Supplier 2,Bangalore,4.0,947.0,14.0,$92.42,Pending,4.63,Air,A route,519.59,
cosmetics,BOTON,47280.0,,574.0,$5829.65,Non-binary,33.0,9.0,,8.0,Carrier B,$785.00,Supplier 5,Delhi,12.0,662.0,21.0,$91.34,Pass,3.87,Air,B,727.97,1348485.0
skincare,102000006,68920.0,32.0,500.0,$3486.83,Non-binary,71.0,16.0,28.0,6.0,Carrier B,$198.00,Supplier 2,Bangalore,28.0,966.0,7.0,,Fail,,Sea,A,218.57,0.0
skincare,102000703,87150.0,40.0,423.0,$6652.02,Female,30.0,14.0,13.0,7.0,Carrier A,$904.00,Supplier 1,Chennai,6.0,669.0,21.0,$95.0,Fail,2.37,Sea,A,718.52,328804.0
cosmetics,44,88280.0,24.0,929.0,$5852.63,Female,,3.0,63.0,2.0,Carrier C,$235.00,Supplier 5,Chennai,13.0,242.0,25.0,$46.1,Pass,0.49,Air,c,628.32,0.0
haircare,33,12450.0,18.0,590.0,$2899.7,Unknown,89.0,13.0,55.0,4.0,Carrier B,,Supplier 5,Kolkata,11.0,159.0,16.0,$55.56,Fail,4.89,Air,route_C,,
skincare,11,50550.0,14.0,180.0,$4703.07,Unknown,45.0,9.0,43.0,3.0,Carrier A,$840.00,,Mumbai,22.0,471.0,11.0,$56.0,Fail,1.26,,b,469.26,0.0
haircare,22,93940.0,32.0,,$5066.01,Non-binary,97.0,21.0,96.0,9.0,Carrier B,$948.00,Supplier 3,Bangalore,28.0,,15.0,$80.26,Fail,3.85,Road,C,825.9,1074862.0
cosmetics,015100FX,3090.0,90.0,290.0,$5365.19,Female,8.0,9.0,53.0,8.0,Carrier A,$919.00,Supplier 4,Kolkata,27.0,673.0,11.0,$62.96,Pass,3.23,Road,routeA,340.42,
cosmetics,C630803-0000/35,21570.0,69.0,919.0,$5425.93,Female,60.0,24.0,61.0,2.0,Carrier A,,Supplier 1,Bangalore,1.0,422.0,6.0,$34.22,Pass,3.77,Rail,A,706.13,0.0
skincare,C630803-0000/01,94480.0,66.0,160.0,$8590.2,Non-binary,87.0,,68.0,2.0,Carrier A,$320.00,Supplier 3,Mumbai,27.0,896.0,12.0,$40.23,Pending,4.91,Road,route_C,797.56,1046368.0
haircare,C630803-0000/48,67880.0,96.0,967.0,$4004.5,Male,53.0,20.0,57.0,8.0,Carrier C,$512.00,,Mumbai,2.0,470.0,22.0,$49.35,Pass,4.53,Rail,B route,296.82,0.0
cosmetics,C630803-0000/43,81280.0,2.0,423.0,$1744.78,Female,80.0,11.0,89.0,7.0,Carrier A,$373.00,Supplier 4,Delhi,8.0,223.0,27.0,$66.03,Pass,2.55,Rail,route_A,676.22,
haircare,C630803-0000/47,39780.0,,460.0,$1554.29,Female,71.0,17.0,77.0,4.0,Carrier B,$862.00,Supplier 5,Chennai,,358.0,25.0,$83.56,Fail,4.59,Road,A,773.4,429278.0
cosmetics,C630803-0000/50,48910.0,60.0,70.0,$4250.68,Female,43.0,8.0,99.0,3.0,Carrier A,$622.00,Supplier 5,Kolkata,29.0,766.0,4.0,$27.63,Fail,2.04,,A route,105.21,0.0
cosmetics,C630803-0000/30,82440.0,7.0,133.0,$8445.7,Non-binary,87.0,9.0,69.0,3.0,,$718.00,Supplier 4,Delhi,14.0,,22.0,$20.07,Pass,4.43,Road,route_C,712.84,0.0
haircare,C630803-0000/20,16000.0,15.0,131.0,$7670.91,Unknown,14.0,21.0,6.0,4.0,Carrier A,$154.00,Supplier 5,Chennai,3.0,529.0,28.0,$39.64,Pass,3.44,Sea,A,817.26,0.0
cosmetics,C630803-0000/03,74460.0,48.0,136.0,$6929.0,Female,39.0,14.0,28.0,1.0,Carrier A,$904.00,Supplier 3,Chennai,19.0,136.0,5.0,$78.04,Pass,3.63,Air,A,494.15,
haircare,C630803-0000/36,39400.0,94.0,295.0,$7887.33,Male,80.0,14.0,73.0,,,$430.00,Supplier 3,Delhi,28.0,320.0,28.0,$28.17,Pass,4.12,Air,route_C,653.39,0.0
haircare,C630845-0000/35,56410.0,87.0,898.0,$2577.89,Female,79.0,20.0,50.0,3.0,Carrier A,$686.00,Supplier 5,Mumbai,13.0,346.0,21.0,$75.16,Pending,0.66,Rail,routeB,909.19,0.0
skincare,C630845-0000/43,31540.0,91.0,613.0,$4143.49,Female,30.0,4.0,6.0,3.0,Carrier B,,Supplier 5,Chennai,12.0,827.0,,$87.78,,4.6,Air,B route,532.31,0.0
,C630845-0000/50,21550.0,77.0,210.0,$6652.02,Non-binary,99.0,26.0,74.0,3.0,Carrier B,$628.00,Supplier 3,Chennai,22.0,633.0,9.0,,Pending,1.06,Air,routeB,619.34,1106358.0
skincare,C630845-0000/30,68960.0,92.0,819.0,$2747.08,Male,45.0,4.0,52.0,8.0,Carrier B,$237.00,Supplier 3,Bangalore,8.0,596.0,25.0,$15.77,Pass,1.18,Road,A route,439.64,0.0
haircare,C630845-0000/20,47730.0,91.0,647.0,$3380.28,Female,46.0,28.0,36.0,5.0,,$535.00,Supplier 1,,,154.0,15.0,$25.08,Pending,0.42,Air,A,662.3,2267565.0
cosmetics,062500500,53600.0,30.0,30.0,$4577.05,Female,3.0,,26.0,1.0,Carrier C,$187.00,Supplier 3,Delhi,,899.0,23.0,$44.33,Fail,2.2,Sea,A route,933.53,2126768.0
cosmetics,DC-6,19790.0,2.0,618.0,$3105.19,Non-binary,58.0,9.0,67.0,2.0,Carrier C,$659.00,Supplier 4,Mumbai,26.0,462.0,10.0,$69.0,Pending,2.26,Road,B route,,2347459.0
haircare,M050107-0000/07,26070.0,94.0,608.0,$5157.35,Male,22.0,28.0,1.0,6.0,Carrier C,$455.00,Supplier 5,Mumbai,1.0,,,$56.67,Pending,3.31,Rail,routeA,562.4,2284097.0
haircare,M050107-0000/08,79180.0,67.0,706.0,$6058.99,,61.0,29.0,54.0,7.0,Carrier A,$451.00,Supplier 4,Kolkata,24.0,961.0,2.0,$30.43,Pending,4.31,Air,A,378.2,0.0
cosmetics,M050108-0000/00,28540.0,55.0,513.0,$7522.83,Non-binary,88.0,22.0,21.0,1.0,Carrier C,$608.00,Supplier 3,Mumbai,12.0,740.0,27.0,$17.23,Pending,0.93,Sea,b,681.96,0.0
haircare,M050109-0000/00,83000.0,22.0,911.0,$1589.94,Female,62.0,7.0,95.0,6.0,Carrier C,$855.00,Supplier 3,Mumbai,3.0,,1.0,$25.28,Fail,1.04,Rail,C route,518.57,920981.0
skincare,M050109-0000/01,86710.0,,214.0,$7153.45,Male,47.0,8.0,78.0,4.0,Carrier B,$177.00,Supplier 1,Kolkata,21.0,792.0,,$76.26,Fail,1.61,Rail,B route,,0.0
cosmetics,M050110-0000/00,11600.0,14.0,309.0,$8285.63,,93.0,3.0,,1.0,Carrier A,$280.00,Supplier 2,,18.0,532.0,18.0,$42.47,Pending,2.73,Road,route_B,577.75,2245553.0
haircare,M050111-0000/00,30380.0,15.0,871.0,$4754.27,Unknown,38.0,12.0,86.0,9.0,Carrier A,$182.00,Supplier 5,,27.0,740.0,15.0,$55.87,,4.89,Road,routeC,752.12,0.0
skincare,M050112-0000/00,52570.0,50.0,692.0,$2876.78,Non-binary,31.0,11.0,90.0,4.0,Carrier C,$499.00,Supplier 2,Kolkata,21.0,931.0,10.0,$42.98,Pending,3.68,Air,routeA,416.13,1786945.0
skincare,M050113-0000/00,21670.0,14.0,304.0,$9159.26,Male,92.0,26.0,12.0,2.0,Carrier B,$747.00,Supplier 5,Delhi,27.0,,19.0,$94.79,Pending,4.24,Air,B,,1930852.0
haircare,C623319-0000/04,,34.0,162.0,$8624.04,Non-binary,55.0,18.0,,4.0,Carrier A,,Supplier 2,Mumbai,1.0,376.0,9.0,$44.93,Pass,2.64,Sea,routeB,660.77,0.0
haircare,C623319-0000/35,51470.0,3.0,859.0,$3494.81,,80.0,,74.0,1.0,Carrier A,$468.00,Supplier 5,Mumbai,1.0,,23.0,$91.57,Pass,3.15,Road,b,793.77,328596.0
skincare,C623319-0000/43,51070.0,44.0,247.0,$7832.69,Male,2.0,22.0,56.0,6.0,Carrier A,$509.00,Supplier 5,Bangalore,11.0,194.0,1.0,$67.28,Pass,2.32,Sea,A route,453.18,2180451.0
cosmetics,C623319-0000/20,7800.0,17.0,242.0,$7007.26,Non-binary,76.0,10.0,90.0,6.0,Carrier B,$171.00,Supplier 3,Chennai,10.0,300.0,3.0,$39.89,Pending,1.14,Air,route_B,404.4,0.0
haircare,C623347-0000/04,9950.0,48.0,755.0,$7851.76,Non-binary,89.0,17.0,37.0,7.0,Carrier B,$806.00,Supplier 3,Bangalore,8.0,616.0,19.0,$24.99,Fail,3.36,Road,b,448.82,0.0
cosmetics,C623347-0000/35,87520.0,35.0,533.0,$3399.08,Unknown,92.0,29.0,48.0,5.0,Carrier B,$919.00,Supplier 3,Mumbai,5.0,157.0,27.0,$39.31,Pass,4.45,Air,route_A,133.63,
haircare,C623347-0000/43,21780.0,,980.0,$9180.44,Non-binary,94.0,,12.0,3.0,Carrier C,$932.00,Supplier 3,Chennai,14.0,439.0,15.0,$24.92,Pass,1.53,,routeC,552.14,0.0
haircare,C623347-0000/20,49060.0,62.0,,$3667.14,Non-binary,39.0,3.0,38.0,3.0,Carrier B,$888.00,Supplier 2,Kolkata,9.0,553.0,8.0,$26.33,Fail,2.43,Sea,a,246.18,0.0
haircare,C623365-0000/04,47240.0,97.0,316.0,$2604.16,Female,12.0,8.0,34.0,5.0,Carrier C,$185.00,Supplier 5,Delhi,20.0,583.0,8.0,$17.85,Fail,4.59,Air,a,599.1,0.0
haircare,C623365-0000/43,59880.0,61.0,196.0,$7030.3,,35.0,20.0,,9.0,Carrier C,$108.00,Supplier 3,Chennai,10.0,844.0,11.0,$73.45,Fail,2.49,Sea,c,714.22,1073495.0
skincare,C623365-0000/20,23940.0,,827.0,$4927.57,Male,5.0,10.0,17.0,2.0,Carrier A,$269.00,Supplier 3,Chennai,12.0,826.0,2.0,$70.93,Pass,1.65,Road,c,222.56,1584745.0
cosmetics,C623382-0000/04,74820.0,55.0,978.0,$2638.49,Non-binary,6.0,15.0,65.0,1.0,Carrier B,$810.00,Supplier 2,Bangalore,23.0,381.0,,$60.92,Pending,4.03,Sea,B,345.34,1068083.0
cosmetics,C623382-0000/35,30500.0,92.0,377.0,$1913.05,Non-binary,37.0,22.0,46.0,6.0,Carrier B,,Supplier 2,Mumbai,27.0,741.0,28.0,$92.16,,2.59,Road,b,536.06,0.0
cosmetics,C623382-0000/43,28150.0,17.0,290.0,$2155.19,Unknown,39.0,17.0,62.0,3.0,Carrier B,$641.00,Supplier 4,Delhi,27.0,210.0,7.0,$75.46,Fail,4.01,Air,B,791.89,0.0
haircare,U020525-0000/40,84950.0,76.0,201.0,$9377.85,Female,77.0,8.0,29.0,5.0,Carrier A,$792.00,Supplier 3,Bangalore,15.0,860.0,11.0,$79.42,Pass,4.15,Air,route_B,,688034.0
skincare,U020525-0000/51,40150.0,58.0,297.0,$9131.11,,11.0,8.0,32.0,8.0,Carrier C,$970.00,Supplier 2,Delhi,4.0,999.0,2.0,$19.47,Pending,4.28,Air,routeC,656.75,1168094.0
cosmetics,P040100-0000/01,10350.0,73.0,357.0,$2156.69,,47.0,15.0,15.0,7.0,Carrier A,$849.00,Supplier 2,Delhi,27.0,683.0,27.0,$54.08,Pass,0.78,,C route,575.79,447088.0
haircare,P040100-0000/02,,,384.0,$8470.98,Unknown,81.0,3.0,33.0,,Carrier B,$983.00,Supplier 5,Delhi,25.0,174.0,16.0,$99.48,Pending,2.41,Sea,a,568.75,2202944.0
haircare,P040100-0000/03,66530.0,75.0,37.0,$5995.35,Female,99.0,17.0,,7.0,Carrier C,$368.00,Supplier 5,Chennai,20.0,271.0,28.0,$31.05,Pass,1.28,Rail,route_B,637.58,471724.0
haircare,P040100-0000/04,29270.0,30.0,937.0,,Female,96.0,14.0,53.0,3.0,Carrier B,$853.00,Supplier 5,Chennai,,240.0,7.0,$62.2,,1.53,Rail,A route,249.41,0.0
cosmetics,P040200-0000/01,98810.0,18.0,742.0,$1959.49,Male,9.0,27.0,79.0,7.0,Carrier A,$690.00,Supplier 5,Chennai,7.0,284.0,25.0,$47.51,Pass,4.03,Rail,a,714.32,0.0
skincare,P040200-0000/02,49810.0,48.0,632.0,$6283.72,Female,92.0,26.0,,3.0,Carrier B,$940.00,,Mumbai,29.0,791.0,8.0,$82.07,Pending,,Road,route_A,512.72,0.0
cosmetics,P040200-0000/03,34670.0,81.0,586.0,$1709.61,Non-binary,31.0,16.0,74.0,5.0,Carrier C,$941.00,Supplier 4,Kolkata,28.0,616.0,21.0,$64.85,Fail,1.67,Rail,routeB,979.85,0.0
cosmetics,P040200-0000/04,89880.0,82.0,,$1203.46,Male,91.0,25.0,40.0,7.0,Carrier A,$638.00,Supplier 5,Chennai,15.0,700.0,16.0,$26.5,Pending,2.92,Sea,routeB,868.99,1017922.0
cosmetics,P040200-0000/06,78600.0,14.0,821.0,$9339.0,Non-binary,47.0,20.0,89.0,4.0,Carrier B,$903.00,Supplier 2,Bangalore,26.0,880.0,15.0,$56.33,Pass,2.69,Road,B,,0.0
haircare,C626005-2093/05,48370.0,79.0,367.0,$1055.22,,,10.0,71.0,8.0,Carrier B,$621.00,Supplier 4,Delhi,18.0,933.0,8.0,$20.86,Fail,1.32,Rail,B route,,0.0
skincare,C626005-2093/20,9520.0,65.0,589.0,,Male,92.0,19.0,45.0,4.0,Carrier A,$823.00,Supplier 3,Bangalore,,205.0,10.0,$40.39,Pass,1.92,Sea,C,169.96,1322681.0
skincare,C626005-2093/35,68670.0,8.0,37.0,,Unknown,46.0,9.0,,,Carrier C,,Supplier 1,Kolkata,17.0,982.0,11.0,$13.94,,4.55,Air,routeB,431.08,1130218.0
