Product type,SKU,Estimated price,Availability,Number of products sold,Revenue generated,Customer demographics,Stock levels,Lead times,Order quantities,Shipping times,Shipping carriers,Shipping costs,Supplier name,Location,Lead time,Production volumes,Manufacturing lead time,Manufacturing costs,Inspection results,Defect rates,Transportation modes,Routes,Costs,Demurrage
cosmetics,3125160,88760.0,64.0,951.0,$9861.42,Unknown,57.0,6.0,47.0,,Carrier C,$896.00,Supplier 1,Chennai,6.0,595.0,26.0,$51.03,Pending,2.5,Air,B route,492.27,0.0
skincare,3125190,40810.0,82.0,605.0,$7834.93,,34.0,24.0,55.0,4.0,Carrier A,$605.00,,Delhi,7.0,324.0,7.0,$96.64,Pending,2.17,Rail,a,,1150356.0
haircare,4160010,2460.0,18.0,568.0,$3285.29,Male,73.0,15.0,54.0,2.0,Carrier C,$452.00,Supplier 1,Kolkata,27.0,954.0,14.0,$98.04,Pending,2.75,Road,,769.96,0.0
haircare,4160020,15910.0,,881.0,$9764.31,Female,91.0,21.0,49.0,2.0,,$432.00,Supplier 5,Bangalore,21.0,875.0,15.0,$59.51,,2.68,Road,A route,410.52,2099612.0
haircare,4162020,62410.0,6.0,223.0,$3534.78,Female,12.0,7.0,88.0,4.0,Carrier C,$350.00,,Mumbai,28.0,771.0,24.0,$18.96,Pending,4.71,Rail,B,139.92,0.0
,4160030,28320.0,3.0,498.0,$9040.22,Non-binary,29.0,23.0,50.0,3.0,Carrier C,,Supplier 1,Delhi,,918.0,5.0,$87.79,Pass,0.96,Air,B route,931.73,2465862.0
cosmetics,4163630,59190.0,,172.0,$5155.66,Unknown,70.0,12.0,51.0,3.0,Carrier B,$846.00,Supplier 1,Mumbai,9.0,952.0,3.0,$47.81,Pass,2.4,Sea,a,722.39,0.0
haircare,5717216,5220.0,70.0,292.0,$7505.42,Male,77.0,2.0,10.0,7.0,,,Supplier 1,Chennai,18.0,258.0,12.0,$66.37,Fail,,Sea,B route,509.34,0.0
skincare,5717220,22950.0,70.0,866.0,$8597.19,Female,2.0,13.0,90.0,4.0,Carrier A,$817.00,Supplier 2,Kolkata,22.0,828.0,23.0,$55.55,Pass,3.1,Sea,routeB,691.61,0.0
cosmetics,5717304,84020.0,4.0,576.0,$4507.46,Unknown,66.0,,69.0,2.0,Carrier C,$151.00,Supplier 4,Bangalore,24.0,791.0,29.0,$30.07,Pass,1.47,Road,routeB,459.15,0.0
skincare,5717308,19270.0,35.0,340.0,$7295.65,Non-binary,89.0,10.0,82.0,3.0,Carrier B,$403.00,Supplier 5,Mumbai,6.0,405.0,8.0,$77.2,Fail,0.13,Road,A,855.09,0.0
haircare,5717309,83510.0,41.0,219.0,$3989.5,Female,6.0,19.0,47.0,2.0,Carrier C,$325.00,Supplier 4,Bangalore,13.0,638.0,9.0,$71.97,Fail,1.95,Rail,route_A,273.39,0.0
,5717316,45090.0,78.0,725.0,,Non-binary,98.0,14.0,87.0,8.0,Carrier C,$535.00,Supplier 1,Chennai,,839.0,2.0,,Pending,1.21,Road,B,849.2,0.0
haircare,5717320,76250.0,38.0,76.0,$3764.28,Unknown,25.0,28.0,58.0,4.0,Carrier B,$197.00,Supplier 2,Delhi,15.0,678.0,21.0,$51.47,Pass,3.41,Rail,,516.21,
cosmetics,5717321,81470.0,37.0,552.0,$7005.64,Female,81.0,21.0,88.0,5.0,Carrier B,,Supplier 1,Mumbai,3.0,395.0,27.0,$11.09,Pending,2.03,Road,c,795.27,0.0
haircare,5717404,56570.0,9.0,899.0,$8547.09,Unknown,,29.0,64.0,6.0,Carrier C,$601.00,Supplier 5,Bangalore,16.0,447.0,10.0,$24.12,Pending,1.12,Road,routeA,790.32,0.0
haircare,5717408,88270.0,40.0,524.0,$8975.42,Unknown,5.0,24.0,45.0,6.0,Carrier A,$997.00,Supplier 4,Kolkata,,395.0,3.0,$27.75,Pending,4.07,Air,B route,690.73,
haircare,5717409,12790.0,44.0,554.0,$6749.02,Unknown,52.0,13.0,22.0,8.0,Carrier A,$505.00,Supplier 5,Chennai,7.0,136.0,3.0,$68.13,Pass,2.18,Sea,routeA,980.07,0.0
cosmetics,5717416,99310.0,4.0,534.0,$1609.49,Female,3.0,24.0,67.0,8.0,Carrier B,$605.00,Supplier 4,Kolkata,25.0,664.0,25.0,$39.36,Fail,0.45,,A,,
,5717420,16740.0,58.0,337.0,$9959.22,Female,45.0,,20.0,,Carrier A,$166.00,Supplier 5,Kolkata,8.0,,5.0,$56.22,Fail,0.11,Air,routeA,655.96,0.0
skincare,5717421,92220.0,,353.0,$1628.64,Unknown,71.0,19.0,13.0,3.0,Carrier C,$792.00,Supplier 1,,14.0,108.0,6.0,$31.87,Pending,0.24,Sea,A route,338.2,0.0
haircare,5717490,32270.000000000004,29.0,359.0,$6284.26,Unknown,41.0,12.0,69.0,8.0,Carrier C,$183.00,Supplier 4,Chennai,14.0,436.0,2.0,,Pending,2.15,Air,C,131.97,0.0
haircare,5717509,58240.0,74.0,598.0,$8001.07,Male,71.0,10.0,,,Carrier C,$182.00,Supplier 2,Kolkata,13.0,776.0,19.0,$99.9,Fail,2.72,,a,417.42,1237717.0
skincare,5371500,55030.0,,472.0,$2685.01,Male,82.0,22.0,9.0,,Carrier B,,Supplier 4,Kolkata,22.0,519.0,22.0,$85.09,Fail,1.65,Air,,576.57,0.0
haircare,5500600,33300.0,76.0,637.0,$9897.15,Male,12.0,28.0,64.0,1.0,Carrier A,$314.00,Supplier 5,Kolkata,11.0,522.0,28.0,$43.75,,0.1,Road,b,967.56,2354310.0
haircare,5500620,98940.0,48.0,355.0,$6782.69,Male,17.0,5.0,11.0,6.0,Carrier C,,Supplier 4,Mumbai,13.0,129.0,13.0,$82.36,Pass,3.02,Air,c,538.2,0.0
,5512310,81730.0,56.0,968.0,$6715.34,Male,22.0,1.0,51.0,8.0,Carrier B,$818.00,Supplier 3,Bangalore,8.0,446.0,15.0,$44.82,,3.52,Rail,c,777.59,2380941.0
cosmetics,8640500,13690.0,36.0,48.0,$6946.32,Unknown,6.0,4.0,64.0,3.0,Carrier B,$514.00,Supplier 2,Kolkata,24.0,165.0,20.0,$62.58,Fail,4.45,Sea,routeB,697.53,523237.0
haircare,8640550,,24.0,976.0,$9017.68,Non-binary,53.0,7.0,86.0,,Carrier B,$613.00,,Kolkata,,478.0,22.0,$47.72,Fail,3.19,,route_A,534.56,0.0
,8640650,96130.0,4.0,989.0,$9256.23,Female,34.0,26.0,49.0,9.0,Carrier B,$667.00,Supplier 4,Kolkata,15.0,286.0,13.0,$54.84,Fail,1.37,Rail,C,359.59,2124905.0
,8640700,84580.0,17.0,344.0,$3611.62,Unknown,10.0,23.0,31.0,8.0,Carrier B,$879.00,Supplier 2,Delhi,19.0,220.0,15.0,$99.98,Pass,4.9,Sea,A,652.52,0.0
skincare,8640300,32810.0,5.0,588.0,$8759.33,Female,62.0,15.0,78.0,5.0,Carrier C,$311.00,Supplier 2,Kolkata,21.0,309.0,,$14.64,Pending,2.15,,A,655.14,0.0
haircare,8640350,11690.0,71.0,310.0,$4859.82,Unknown,33.0,20.0,84.0,5.0,Carrier B,$375.00,Supplier 5,Mumbai,6.0,837.0,15.0,$19.59,Fail,,Air,,797.84,0.0
haircare,8640200,92550.0,43.0,787.0,$9611.21,Unknown,33.0,27.0,7.0,7.0,Carrier A,$684.00,Supplier 4,Bangalore,5.0,212.0,2.0,$26.27,Fail,4.41,Road,a,670.59,1696572.0
cosmetics,8640100,18140.0,52.0,156.0,$1951.08,Unknown,31.0,11.0,41.0,2.0,Carrier C,$642.00,,Delhi,10.0,227.0,24.0,$52.81,Fail,0.73,Rail,C route,503.8,0.0
cosmetics,3210530,37780.0,10.0,851.0,$6253.22,Male,81.0,22.0,72.0,6.0,Carrier C,$639.00,Supplier 4,Chennai,10.0,459.0,2.0,$28.18,Pending,1.89,Sea,routeB,531.96,0.0
cosmetics,3210620,,27.0,749.0,$6090.88,Female,61.0,,11.0,6.0,Carrier C,$450.00,Supplier 2,Chennai,28.0,358.0,3.0,$60.52,Pending,0.03,Road,B route,318.22,0.0
haircare,C657391-63403/6,,48.0,153.0,$8329.66,Unknown,,17.0,96.0,3.0,Carrier A,,Supplier 4,,2.0,524.0,10.0,$82.45,Pass,2.73,Rail,c,611.01,0.0
skincare,C657391-63401/2,40780.0,4.0,280.0,$2754.24,Unknown,36.0,8.0,9.0,7.0,Carrier C,$606.00,Supplier 1,Mumbai,13.0,825.0,12.0,$59.93,Pass,0.72,Road,a,903.67,0.0
skincare,C657382-63404/4,95570.0,47.0,650.0,$6180.86,Male,1.0,3.0,62.0,6.0,Carrier B,$978.00,Supplier 2,Delhi,,927.0,15.0,$47.63,Fail,4.86,Sea,C route,583.99,0.0
cosmetics,C657382-63403/3,74330.0,95.0,975.0,,Non-binary,87.0,21.0,92.0,,,$242.00,Supplier 5,,28.0,751.0,12.0,$73.3,Pass,3.84,Road,routeB,175.95,0.0
,C657382-63403/6,44550.0,54.0,18.0,$2287.41,Male,23.0,28.0,49.0,1.0,Carrier C,$892.00,,,,223.0,27.0,$92.82,Pass,4.17,Rail,route_C,,
cosmetics,C657382-63402/5,73070.0,47.0,327.0,$7043.09,Non-binary,27.0,26.0,48.0,4.0,Carrier A,$806.00,Supplier 1,Bangalore,6.0,310.0,21.0,$86.36,Fail,1.17,Sea,c,110.23,0.0
cosmetics,C657382-63402/1,63640.0,10.0,899.0,$7009.83,Male,85.0,3.0,43.0,1.0,Carrier A,$718.00,Supplier 3,Bangalore,27.0,785.0,26.0,$93.41,Fail,1.3,Sea,A route,227.89,0.0
cosmetics,C657382-63401/2,94540.0,87.0,226.0,,Unknown,10.0,11.0,26.0,3.0,Carrier B,$704.00,Supplier 2,Delhi,22.0,189.0,17.0,$39.21,Fail,4.34,Air,C,323.27,1683686.0
skincare,C657365-63404/4,3970.0,31.0,,$3378.19,Male,75.0,28.0,57.0,5.0,Carrier B,$780.00,Supplier 5,Kolkata,28.0,203.0,19.0,$74.8,Pending,4.07,Air,C,917.52,403213.0
cosmetics,C657365-63403/3,70120.0,89.0,152.0,$4975.68,,35.0,4.0,78.0,3.0,Carrier A,$145.00,Supplier 1,Mumbai,25.0,292.0,15.0,$14.35,Pending,2.68,Rail,C route,379.5,1598059.0
skincare,C657365-63403/6,53410.0,24.0,79.0,$7635.81,Non-binary,89.0,25.0,42.0,9.0,Carrier B,$688.00,,Bangalore,,543.0,7.0,$38.59,Pending,1.12,Air,a,643.67,1309929.0
,C657365-63402/5,25410.0,88.0,673.0,,Male,82.0,24.0,80.0,6.0,Carrier C,,Supplier 1,Delhi,17.0,331.0,19.0,,Pending,0.51,Road,b,172.84,0.0
haircare,C657365-63402/1,63740.0,52.0,234.0,$7819.72,Non-binary,57.0,4.0,2.0,3.0,Carrier C,$985.00,Supplier 2,Mumbai,23.0,943.0,,$99.57,Pending,0.39,Road,route_A,653.78,1924303.0
cosmetics,C657365-63401/2,79890.0,58.0,736.0,$3917.3,Unknown,42.0,9.0,64.0,,Carrier B,$686.00,Supplier 4,Bangalore,20.0,767.0,5.0,$61.69,Pass,1.65,,routeB,669.91,1965759.0
skincare,C657591-59664/1,66570.0,,517.0,$5559.75,Male,88.0,16.0,70.0,3.0,Carrier A,$737.00,Supplier 4,Kolkata,14.0,241.0,8.0,$95.78,Pass,4.44,Sea,A route,990.6,0.0
skincare,C657591-59658/2,,13.0,674.0,$4943.82,Unknown,,23.0,22.0,7.0,Carrier C,$556.00,Supplier 2,Bangalore,5.0,232.0,25.0,$48.01,Fail,0.89,Air,routeC,442.13,2266013.0
skincare,C657582-59664/1,67890.0,60.0,325.0,$5517.54,Non-binary,88.0,15.0,62.0,3.0,Carrier A,$671.00,Supplier 1,Mumbai,25.0,744.0,10.0,$98.37,Pass,,Road,route_A,175.72,1362905.0
skincare,C657582-59659/1,28320.0,8.0,,$9150.4,Male,60.0,11.0,74.0,2.0,Carrier B,$880.00,Supplier 4,Kolkata,,470.0,18.0,$32.86,Pass,3.39,Sea,route_C,547.56,0.0
cosmetics,C657582-59658/2,79220.0,4.0,266.0,$8020.41,Female,,22.0,,8.0,Carrier C,$601.00,Supplier 1,Kolkata,,858.0,3.0,$62.15,Pending,0.25,,C,573.06,0.0
haircare,C657582-59657/2,23840.0,82.0,535.0,$4958.61,Female,44.0,2.0,19.0,6.0,Carrier A,$410.00,Supplier 4,Chennai,14.0,288.0,8.0,$23.57,Pending,4.76,Road,C,576.56,
haircare,C657565-59664/1,10880.0,6.0,851.0,$7286.99,Female,76.0,14.0,19.0,4.0,Carrier B,$827.00,Supplier 3,Chennai,,484.0,27.0,$25.52,Pass,3.81,Road,c,478.78,917746.0
haircare,C657565-59659/1,93250.0,33.0,151.0,$7681.15,Female,73.0,14.0,41.0,8.0,Carrier B,$980.00,Supplier 5,Chennai,16.0,266.0,9.0,$41.5,Fail,0.77,Air,routeC,446.83,0.0
skincare,C657565-59658/2,94820.0,84.0,310.0,$6439.75,Male,1.0,20.0,47.0,7.0,Carrier B,$653.00,Supplier 4,Mumbai,7.0,350.0,14.0,$11.23,,0.35,,b,,804764.0
cosmetics,C657565-59657/2,58250.0,23.0,,$3671.7,Non-binary,14.0,23.0,67.0,7.0,Carrier A,$591.00,Supplier 3,Chennai,12.0,,8.0,$13.95,Fail,1.09,Air,B route,922.0,0.0
,C657691-16713/3,50730.0,87.0,633.0,$3805.8,Unknown,69.0,,63.0,9.0,Carrier C,$317.00,Supplier 3,,5.0,992.0,5.0,$56.47,Pending,2.73,Rail,routeB,153.75,0.0
skincare,C657691-16712/1,77170.0,74.0,16.0,$6689.18,Unknown,,11.0,63.0,6.0,Carrier B,$181.00,Supplier 4,Chennai,20.0,118.0,25.0,$83.8,Fail,2.54,Air,C route,854.48,0.0
,C657691-16711/1,91280.0,40.0,373.0,$1123.59,Female,7.0,10.0,66.0,,Carrier A,$495.00,Supplier 5,Delhi,11.0,503.0,29.0,$99.42,,3.11,Road,C,425.88,0.0
haircare,C657691-16709/3,1920.0,51.0,660.0,,Unknown,75.0,3.0,65.0,6.0,Carrier A,$267.00,Supplier 2,Mumbai,2.0,514.0,5.0,$58.39,Pass,2.38,Air,b,907.85,0.0
haircare,C657682-16713/3,8680.0,76.0,536.0,,Non-binary,81.0,2.0,90.0,3.0,Carrier B,$814.00,Supplier 2,Delhi,8.0,607.0,27.0,$93.75,Fail,3.29,Rail,a,372.67,352195.0
skincare,C657682-16712/1,13630.0,50.0,644.0,$5877.13,Unknown,24.0,16.0,6.0,4.0,Carrier A,$559.00,Supplier 5,Mumbai,22.0,979.0,25.0,$48.93,Pending,1.07,,,290.4,0.0
haircare,C657682-16711/2,6670.0,51.0,486.0,$3096.87,Male,75.0,23.0,,9.0,Carrier A,$950.00,Supplier 5,Bangalore,,391.0,21.0,$26.87,Pending,1.55,Rail,route_A,604.48,0.0
cosmetics,C657682-16709/3,,86.0,36.0,$2353.92,Female,39.0,2.0,16.0,5.0,Carrier C,$482.00,Supplier 4,Chennai,1.0,889.0,28.0,$10.22,Pending,1.61,Air,route_C,103.76,0.0
cosmetics,C657665-16713/3,77210.0,26.0,377.0,$5158.37,Female,58.0,17.0,36.0,7.0,Carrier B,$947.00,Supplier 4,Mumbai,4.0,389.0,16.0,$24.41,Pass,3.03,Air,route_B,689.41,0.0
cosmetics,C657665-16712/1,15270.0,,823.0,,Unknown,59.0,3.0,28.0,8.0,Carrier B,$226.00,Supplier 5,Kolkata,21.0,709.0,5.0,$82.0,Pass,,Road,routeB,415.74,0.0
haircare,C657665-16711/2,41950.0,96.0,250.0,,Non-binary,12.0,23.0,36.0,3.0,Carrier B,$115.00,,Mumbai,2.0,305.0,8.0,$54.13,Pass,3.71,Sea,A route,274.2,0.0
cosmetics,C657665-16709/3,15300.0,34.0,862.0,$1008.0,Male,88.0,9.0,26.0,6.0,Carrier C,$787.00,,Bangalore,9.0,867.0,3.0,$40.16,Pass,3.94,Rail,route_B,632.34,0.0
haircare,C657182-12513/1,44070.0,83.0,565.0,$1199.29,Unknown,40.0,4.0,71.0,7.0,,$418.00,Supplier 1,Chennai,,,24.0,$17.34,Pending,,Air,b,781.6,0.0
skincare,C657182-12511/2,27480.0,14.0,16.0,$8149.68,Male,78.0,19.0,27.0,2.0,Carrier C,$748.00,,Bangalore,,433.0,27.0,,Pending,0.51,Road,c,145.13,0.0
haircare,C657182-12509/1,78670.0,45.0,953.0,$7403.09,Female,9.0,12.0,70.0,9.0,Carrier B,$501.00,Supplier 2,Bangalore,28.0,791.0,22.0,$27.63,Pass,3.76,,b,358.96,1451448.0
,C657182-12507/2,71670.0,61.0,404.0,$2641.83,Female,,10.0,39.0,4.0,Carrier A,$907.00,Supplier 5,Kolkata,29.0,543.0,29.0,$44.03,,3.46,Air,a,670.09,1577829.0
cosmetics,C657165-12513/1,7450.0,6.0,30.0,$5328.44,Female,32.0,18.0,29.0,4.0,Carrier B,$760.00,Supplier 3,Bangalore,26.0,867.0,11.0,$65.97,Pass,4.85,Sea,,539.14,0.0
,C657165-12511/2,49880.0,75.0,223.0,$4559.73,Male,79.0,10.0,83.0,9.0,,$829.00,Supplier 5,Mumbai,2.0,198.0,6.0,$48.61,,4.56,Sea,route_A,931.48,0.0
skincare,C657165-12509/1,59470.0,46.0,544.0,$5341.8,Female,13.0,9.0,83.0,3.0,Carrier A,$571.00,Supplier 1,Mumbai,23.0,,10.0,$69.75,Pass,0.69,Air,C,832.28,1607852.0
cosmetics,C657165-12507/2,85360.0,9.0,391.0,$1932.33,Female,,,81.0,6.0,Carrier A,$509.00,Supplier 1,Kolkata,13.0,703.0,24.0,$27.32,Fail,4.87,Rail,B route,140.25,0.0
haircare,0000635035C,46260.0,86.0,926.0,$8086.85,Non-binary,32.0,9.0,98.0,9.0,Carrier C,$839.00,Supplier 2,Bangalore,17.0,426.0,25.0,$32.05,Pass,,Road,C route,652.38,0.0
haircare,0377040824G,65890.0,84.0,948.0,$5065.9,Male,78.0,9.0,39.0,4.0,Carrier C,$968.00,,Kolkata,28.0,,24.0,,Fail,3.12,Air,route_B,819.71,2135949.0
skincare,0000624071E,99370.0,9.0,887.0,$7956.21,Non-binary,2.0,19.0,19.0,7.0,Carrier A,$731.00,Supplier 3,Delhi,2.0,493.0,8.0,$45.49,Pass,0.7,,,891.96,609445.0
skincare,0000624072G,6160.0,53.0,35.0,$8096.8,,93.0,1.0,35.0,7.0,Carrier B,$523.00,Supplier 5,Chennai,26.0,477.0,7.0,$82.7,Pending,3.18,Rail,,858.71,2103869.0
haircare,0000606269D,90070.0,45.0,256.0,$7482.39,Male,94.0,10.0,3.0,,Carrier A,$462.00,Supplier 1,Kolkata,24.0,621.0,15.0,$30.13,Pass,3.16,Air,route_B,257.0,1300375.0
skincare,0000704349C,15700.0,60.0,358.0,$8447.69,Male,38.0,,53.0,2.0,Carrier A,$714.00,Supplier 4,Chennai,13.0,992.0,27.0,$98.71,Pending,1.7,,A,126.55,0.0
cosmetics,0312930600B,9030.0,15.0,658.0,$3955.51,Non-binary,64.0,7.0,95.0,5.0,Carrier B,$390.00,,Delhi,15.0,609.0,4.0,$60.49,Pending,1.29,Road,C route,902.41,0.0
cosmetics,0720434700H,,93.0,38.0,$7393.16,Unknown,27.0,25.0,24.0,5.0,Carrier A,$609.00,Supplier 1,Delhi,14.0,858.0,3.0,$38.8,Fail,0.52,Sea,b,271.09,908039.0
skincare,0000704325B,32730.0,,482.0,$7872.63,Male,44.0,2.0,54.0,8.0,Carrier A,$309.00,Supplier 4,Bangalore,11.0,724.0,16.0,$68.91,Pass,0.79,Road,A,714.32,532555.0
skincare,0733732100D,59250.0,38.0,826.0,,Male,50.0,16.0,65.0,6.0,Carrier A,$140.00,Supplier 5,Mumbai,28.0,,24.0,$97.46,Fail,,Rail,C,,0.0
skincare,0733731900A,4310.0,83.0,780.0,$5404.32,Female,45.0,19.0,93.0,4.0,Carrier B,$659.00,Supplier 1,Chennai,20.0,543.0,19.0,$92.27,Pending,2.17,Road,B,896.76,0.0
,0377040765B,57000.0,8.0,902.0,$6893.38,Male,92.0,24.0,64.0,2.0,Carrier C,$819.00,Supplier 5,Mumbai,26.0,415.0,6.0,$34.68,Pass,2.93,Sea,a,220.99,1281798.0
haircare,0000613258L,91990.0,31.0,349.0,$4050.86,Male,83.0,,99.0,4.0,,$510.00,Supplier 2,Mumbai,3.0,388.0,28.0,$63.01,Pending,4.57,Air,route_A,585.18,0.0
cosmetics,0312936002L,88830.0,93.0,816.0,$7606.43,Non-binary,85.0,18.0,69.0,4.0,Carrier C,$891.00,Supplier 1,Chennai,,388.0,6.0,$79.35,Fail,2.42,Air,A,216.7,0.0
skincare,0312934500D,99230.0,10.0,831.0,$6635.4,Male,93.0,13.0,28.0,,Carrier B,$560.00,Supplier 4,Bangalore,5.0,623.0,7.0,$24.05,Pass,3.66,Sea,route_B,269.81,
cosmetics,0312937900F,68180.0,58.0,569.0,$2785.6,Unknown,82.0,18.0,91.0,,Carrier B,$611.00,Supplier 1,Mumbai,12.0,819.0,20.0,$50.44,Pending,4.62,Road,c,189.4,0.0
skincare,0312950010D,93660.0,21.0,603.0,$7968.55,Male,7.0,18.0,58.0,2.0,Carrier C,$113.00,Supplier 4,Bangalore,21.0,151.0,28.0,$92.61,Pass,2.82,Road,routeC,895.15,1327029.0
skincare,0000635263F,60910.0,20.0,821.0,$7801.12,Female,64.0,12.0,,8.0,Carrier C,$666.00,Supplier 2,Bangalore,26.0,792.0,19.0,$18.17,Pending,4.78,Air,routeC,965.4,667141.0
,0000619927F,60760.0,90.0,687.0,,Unknown,58.0,24.0,,3.0,Carrier B,$884.00,Supplier 1,Mumbai,24.0,135.0,17.0,,Pending,0.9,Air,routeB,205.28,1424207.0
cosmetics,0312930705E,65360.0,37.0,392.0,$3615.72,Unknown,93.0,18.0,27.0,6.0,Carrier C,$694.00,Supplier 5,Mumbai,16.0,715.0,,$94.49,Pass,2.09,Sea,routeA,679.88,311625.0
skincare,0312933600E,68560.0,24.0,640.0,$6724.92,Male,74.0,23.0,82.0,4.0,Carrier A,$320.00,,Chennai,18.0,782.0,,$32.23,Fail,4.67,Sea,routeC,,0.0
skincare,0000606904B,75170.0,10.0,290.0,$2567.2,Male,3.0,20.0,48.0,6.0,Carrier A,$639.00,Supplier 5,Bangalore,15.0,391.0,28.0,,Pending,3.77,Rail,B route,195.34,
haircare,0000606903L,80200.0,86.0,393.0,$6555.05,Male,46.0,,4.0,9.0,Carrier B,$869.00,Supplier 4,Kolkata,14.0,784.0,17.0,,Pending,3.04,Air,A route,187.95,524591.0
haircare,29L0178058A,3780.0,6.0,644.0,$7642.81,Female,94.0,8.0,26.0,2.0,Carrier C,$274.00,Supplier 4,Bangalore,11.0,198.0,16.0,$39.17,Pass,4.19,Air,A route,473.36,0.0
skincare,0326224904B,21830.0,45.0,633.0,$9380.58,,69.0,9.0,21.0,9.0,Carrier C,$620.00,Supplier 5,Delhi,17.0,350.0,3.0,$31.98,Fail,2.22,Sea,b,351.02,0.0
skincare,0345423200H,84780.0,38.0,780.0,$2809.2,Female,71.0,25.0,37.0,,Carrier C,$734.00,Supplier 4,Delhi,21.0,501.0,15.0,$53.58,Fail,4.28,Sea,route_B,246.22,2235523.0
cosmetics,03L0022927A,25570.0,6.0,183.0,$2023.21,Non-binary,15.0,16.0,85.0,2.0,Carrier B,$351.00,,Kolkata,,858.0,4.0,$84.52,Fail,3.72,Sea,routeA,650.36,0.0
haircare,05L0022172B,62150.0,89.0,96.0,$8926.45,Female,40.0,27.0,,7.0,Carrier C,$878.00,Supplier 4,Chennai,5.0,346.0,15.0,$75.3,Fail,2.11,Air,a,889.24,0.0
haircare,03L0022931H,27560.0,54.0,959.0,$4239.51,Unknown,93.0,25.0,70.0,1.0,Carrier C,,Supplier 1,Chennai,9.0,576.0,18.0,$31.27,Fail,2.57,Rail,A route,962.15,0.0
skincare,00L0011447B,19740.0,33.0,831.0,$2710.82,Female,64.0,,62.0,3.0,Carrier A,$573.00,,Delhi,12.0,303.0,20.0,$94.89,Fail,3.97,Sea,C,264.61,461476.0
haircare,03L0072158L,56640.0,69.0,754.0,$8724.65,Unknown,94.0,29.0,68.0,,Carrier B,$274.00,Supplier 1,Kolkata,2.0,656.0,24.0,$36.88,Fail,3.21,Road,routeB,124.83,0.0
cosmetics,0312943400C,69610.0,92.0,203.0,,Female,24.0,23.0,31.0,3.0,Carrier A,$495.00,Supplier 1,Delhi,3.0,197.0,15.0,$10.37,Pending,0.89,Air,c,147.46,0.0
cosmetics,03L0072157G,70460.0,57.0,40.0,$1376.12,Non-binary,57.0,1.0,13.0,,,$433.00,Supplier 2,Kolkata,2.0,711.0,13.0,$62.19,Pending,0.07,Sea,route_B,501.53,
,03L0072159B,44090.0,27.0,994.0,$1281.58,Female,53.0,,,2.0,Carrier B,$283.00,Supplier 3,Chennai,27.0,167.0,25.0,$84.02,Pass,4.03,Road,b,249.86,1985499.0
skincare,0001309717G,72850.0,36.0,600.0,$6431.78,Non-binary,22.0,8.0,84.0,6.0,,$734.00,Supplier 4,,14.0,826.0,,$28.34,Pass,0.77,Air,route_B,344.55,2463264.0
haircare,0000619980G,,10.0,856.0,$7280.5,Male,43.0,,8.0,,Carrier A,$988.00,Supplier 2,Kolkata,25.0,708.0,22.0,$78.4,Pending,3.5,Sea,route_C,702.63,0.0
haircare,0000635262D,88310.0,80.0,991.0,$9322.89,Unknown,93.0,16.0,60.0,9.0,Carrier A,$786.00,Supplier 1,Delhi,20.0,409.0,19.0,$21.89,Fail,0.43,Road,routeC,588.96,0.0
skincare,0312950020E,91520.0,91.0,398.0,$6683.9,Non-binary,57.0,14.0,84.0,4.0,Carrier A,$572.00,Supplier 1,Bangalore,3.0,368.0,3.0,$99.31,Pending,4.6,Road,b,710.62,504005.0
haircare,0000613595D,47010.0,25.0,385.0,$5446.18,,16.0,13.0,22.0,,Carrier B,$406.00,Supplier 5,Delhi,21.0,650.0,16.0,$39.85,,0.04,,A,103.58,928232.0
cosmetics,2712952100H,40770.0,93.0,846.0,,Unknown,,25.0,18.0,9.0,Carrier A,$732.00,Supplier 2,Kolkata,14.0,203.0,22.0,$14.29,Pass,1.89,Air,,306.91,1297637.0
haircare,0312950015E,57430.0,2.0,316.0,$3375.88,Non-binary,68.0,10.0,95.0,2.0,Carrier C,$608.00,Supplier 2,Mumbai,18.0,429.0,22.0,$38.11,Fail,3.1,Air,C,848.42,709618.0
haircare,0000635258F,47620.0,67.0,58.0,$6756.35,Female,45.0,6.0,89.0,7.0,Carrier A,$525.00,Supplier 5,Chennai,22.0,762.0,12.0,$72.63,Pass,,Road,routeA,506.58,402755.0
haircare,0312951700L,,59.0,744.0,$5965.56,,27.0,14.0,70.0,9.0,Carrier A,$838.00,,Delhi,27.0,368.0,13.0,$72.44,Pass,3.56,Air,routeA,293.76,0.0
skincare,0769913181A,41530.0,4.0,289.0,$9676.12,Female,67.0,25.0,59.0,3.0,Carrier C,$134.00,Supplier 5,Mumbai,19.0,618.0,27.0,$63.47,,2.42,Air,route_A,730.45,0.0
haircare,0769913180H,80420.0,88.0,381.0,$6155.42,Unknown,7.0,9.0,5.0,6.0,Carrier A,$400.00,Supplier 5,Bangalore,6.0,692.0,20.0,$17.68,Pending,1.76,Sea,B,286.69,2398302.0
skincare,03L0018005H,,17.0,111.0,$8151.75,Unknown,20.0,15.0,61.0,,Carrier B,$140.00,Supplier 4,Chennai,29.0,414.0,3.0,$94.49,Fail,2.45,Sea,a,149.95,0.0
skincare,0000606266G,58240.0,36.0,852.0,$2926.22,Non-binary,99.0,4.0,68.0,1.0,Carrier A,$870.00,Supplier 1,Mumbai,9.0,214.0,29.0,$40.68,Fail,3.35,Air,b,654.93,803049.0
