Product type,SKU,Estimated price,Availability,Number of products sold,Revenue generated,Customer demographics,Stock levels,Lead times,Order quantities,Shipping times,Shipping carriers,Shipping costs,Supplier name,Location,Lead time,Production volumes,Manufacturing lead time,Manufacturing costs,Inspection results,Defect rates,Transportation modes,Routes,Costs,Demurrage
skincare,1VSN0780GE,84150.0,52.0,849.0,$2355.47,Non-binary,39.0,15.0,45.0,8.0,,$857.00,Supplier 1,Kolkata,7.0,907.0,21.0,$48.32,Pass,2.37,Rail,B,583.48,997737.0
cosmetics,1VSN0800GE,77510.0,23.0,868.0,$2955.08,Unknown,61.0,,80.0,7.0,Carrier B,$656.00,Supplier 5,Bangalore,16.0,205.0,26.0,$16.78,Fail,4.15,Rail,C route,861.31,0.0
skincare,1VSN0810GE,,89.0,398.0,,Non-binary,42.0,4.0,48.0,8.0,Carrier B,$680.00,Supplier 4,Mumbai,9.0,382.0,20.0,$12.83,Fail,3.65,,,465.97,1078703.0
skincare,1VSN0840GE,14000.0,50.0,138.0,$3376.04,Female,81.0,19.0,24.0,8.0,Carrier A,$126.00,,Kolkata,21.0,203.0,16.0,$72.59,Pass,1.05,Air,,804.76,1597281.0
haircare,1VSN0830GE,86940.0,43.0,675.0,,Non-binary,79.0,17.0,99.0,6.0,Carrier C,,Supplier 3,Chennai,25.0,460.0,3.0,$49.46,Fail,4.74,Sea,B route,852.76,
haircare,3PSF0010GE,96360.0,19.0,921.0,$8996.18,Female,,5.0,22.0,,Carrier B,$809.00,Supplier 3,Delhi,22.0,757.0,17.0,$59.7,Fail,0.3,Air,route_A,508.96,1747825.0
haircare,1VSN0820GE,4100.0,69.0,387.0,,Non-binary,23.0,,11.0,6.0,Carrier B,$333.00,Supplier 4,Delhi,10.0,,5.0,$60.19,Pending,4.49,Air,route_C,631.86,0.0
skincare,3PSF0020GE,73400.0,51.0,111.0,$6670.36,Male,54.0,18.0,58.0,1.0,Carrier A,$738.00,,Bangalore,,212.0,26.0,,Pass,,,c,580.52,0.0
cosmetics,3PSF0030GE,91040.0,11.0,614.0,$8723.08,Non-binary,30.0,21.0,46.0,1.0,Carrier A,$293.00,Supplier 4,Mumbai,10.0,407.0,8.0,$52.83,Pending,2.5,Rail,A,945.28,0.0
,1VGI0030GE,85880.0,,,$8053.95,Male,98.0,22.0,29.0,3.0,Carrier A,$136.00,Supplier 3,Chennai,20.0,152.0,12.0,$52.37,Pass,2.11,Air,routeB,752.96,0.0
haircare,1VMP0220GE,96490.0,74.0,780.0,$4860.86,Male,58.0,27.0,35.0,3.0,Carrier A,$281.00,,Bangalore,29.0,958.0,25.0,$44.96,Pending,0.86,Rail,routeC,932.81,0.0
skincare,TPVCBB11050440,76250.0,8.0,182.0,$2809.59,Unknown,68.0,7.0,15.0,5.0,Carrier C,$261.00,Supplier 1,Bangalore,16.0,180.0,23.0,,Fail,1.79,Air,A route,298.01,0.0
haircare,VNIV3200152500,44790.0,24.0,884.0,$5627.81,Male,67.0,17.0,60.0,1.0,,$404.00,Supplier 2,Mumbai,1.0,715.0,12.0,$50.6,Pass,0.96,Rail,A route,,0.0
cosmetics,TPVCBB15250440,31880.0,92.0,536.0,$7626.06,Female,71.0,7.0,95.0,6.0,Carrier B,$477.00,,Chennai,17.0,933.0,27.0,$64.33,Pass,1.02,Road,route_C,163.82,0.0
cosmetics,TBONM514410150,32750.0,41.0,541.0,$4927.78,Unknown,18.0,4.0,42.0,7.0,Carrier C,$558.00,Supplier 3,Mumbai,26.0,,1.0,$90.6,,0.94,Road,route_C,549.92,0.0
haircare,TBONM514415250,72720.0,36.0,,$7000.95,Unknown,7.0,8.0,,3.0,,$529.00,Supplier 4,Delhi,21.0,341.0,1.0,$87.96,Pass,2.45,,C,886.53,953269.0
haircare,TPVCFB32070340,74840.0,85.0,409.0,,Non-binary,40.0,13.0,80.0,4.0,Carrier B,$344.00,Supplier 4,Kolkata,29.0,130.0,15.0,$90.14,Fail,3.99,Sea,a,394.16,1580706.0
skincare,TBONM514425050,20840.0,72.0,740.0,$7732.04,Male,70.0,4.0,74.0,3.0,Carrier C,$126.00,Supplier 3,Delhi,14.0,928.0,17.0,$34.3,Fail,,Road,route_B,215.45,1408892.0
cosmetics,TPVCFB10250380,86940.0,55.0,378.0,$8314.42,Male,86.0,6.0,49.0,1.0,Carrier B,$645.00,Supplier 2,Delhi,19.0,803.0,2.0,$13.15,Fail,4.47,Air,b,161.6,1303440.0
cosmetics,TPVCFB12750380,71780.0,9.0,188.0,$7361.54,Female,65.0,25.0,64.0,8.0,Carrier A,$456.00,Supplier 3,Bangalore,21.0,968.0,17.0,$33.5,Pending,3.18,Rail,C route,,1909595.0
haircare,TPVCFB11050380,56710.0,47.0,858.0,$9705.37,Non-binary,,5.0,32.0,2.0,Carrier B,$369.00,Supplier 4,Delhi,21.0,460.0,20.0,$35.08,,3.45,Rail,route_A,247.62,0.0
skincare,TPVCFB15250380,47680.0,15.0,230.0,$8439.87,Non-binary,49.0,12.0,64.0,1.0,Carrier A,$880.00,Supplier 3,Chennai,17.0,332.0,26.0,$91.84,Pending,3.34,Rail,A,411.49,2300715.0
cosmetics,TPVCFB22070380,54780.0,48.0,833.0,$9127.84,Unknown,52.0,4.0,2.0,8.0,Carrier C,$772.00,Supplier 4,Delhi,14.0,709.0,9.0,$68.43,Pending,2.25,Rail,routeC,837.98,1347587.0
cosmetics,TPVCFB16050380,16770.0,82.0,852.0,$9402.14,Unknown,29.0,,24.0,7.0,Carrier C,,Supplier 3,Chennai,8.0,133.0,12.0,$17.35,Fail,3.45,Air,a,445.64,0.0
skincare,TPVCFB25070380,21170.0,42.0,,$8212.13,Unknown,21.0,29.0,87.0,7.0,Carrier B,$545.00,Supplier 5,Mumbai,21.0,342.0,4.0,,Fail,0.35,Rail,route_A,,1590312.0
skincare,TPVCFB32070380,,60.0,156.0,$7068.33,Female,90.0,9.0,66.0,4.0,Carrier A,,Supplier 4,Bangalore,,158.0,13.0,$24.01,Fail,4.3,Air,A route,551.94,0.0
cosmetics,TPVCFB30570380,16210.0,84.0,784.0,$1051.47,Female,78.0,,38.0,9.0,Carrier B,$727.00,,Chennai,9.0,870.0,,$66.74,Pending,3.89,Air,,746.68,2393473.0
cosmetics,TPVCFM10250380,45920.0,,687.0,$5192.43,Unknown,9.0,19.0,31.0,6.0,Carrier C,$285.00,Supplier 5,,8.0,628.0,7.0,$76.19,Pass,1.23,Rail,routeC,240.55,1809843.0
skincare,TPVCFM11050380,53510.0,,465.0,$6140.46,Non-binary,47.0,24.0,26.0,2.0,Carrier B,$497.00,Supplier 3,Bangalore,13.0,177.0,14.0,$87.37,Fail,,Rail,routeC,928.4,0.0
cosmetics,TPVCFM12750380,2770.0,2.0,104.0,$3736.27,Female,76.0,14.0,29.0,1.0,Carrier B,$159.00,,Bangalore,17.0,817.0,27.0,$94.66,,0.06,Rail,route_B,,1931461.0
haircare,TPVCFM15250380,79880.0,7.0,604.0,$3862.94,Non-binary,42.0,5.0,67.0,1.0,Carrier A,$843.00,Supplier 5,Chennai,19.0,,9.0,,Pending,1.09,Air,b,343.86,
haircare,TPVCFM16050380,30120.0,80.0,,$9650.43,Non-binary,51.0,18.0,78.0,9.0,Carrier C,$213.00,Supplier 2,Chennai,28.0,777.0,23.0,$37.88,Fail,0.33,Sea,C,210.93,0.0
skincare,TPVCFM22070380,91270.0,3.0,972.0,$9025.4,Male,56.0,10.0,25.0,4.0,Carrier B,$913.00,Supplier 4,,7.0,902.0,1.0,$31.63,Pending,3.9,Air,A route,234.75,0.0
skincare,TPVCFM26070380,96780.0,,795.0,$8642.61,Unknown,51.0,25.0,48.0,5.0,Carrier A,$878.00,Supplier 5,Kolkata,17.0,996.0,1.0,$42.29,Fail,3.78,Sea,A route,804.4,0.0
skincare,TPVCFM32070380,19360.0,27.0,502.0,,Male,70.0,19.0,65.0,3.0,Carrier B,$518.00,Supplier 5,Bangalore,1.0,211.0,20.0,$92.32,Pending,4.07,Rail,routeC,629.3,0.0
haircare,TPVCFB32070440,46750.0,40.0,693.0,,Unknown,20.0,12.0,53.0,4.0,Carrier A,$770.00,Supplier 5,Kolkata,5.0,512.0,4.0,$61.76,Pass,0.02,Air,routeA,442.68,0.0
cosmetics,TPVCFM32070440,1120.0,,682.0,$1722.0,Unknown,88.0,18.0,67.0,8.0,Carrier A,$658.00,Supplier 1,Delhi,25.0,999.0,1.0,$76.44,Pending,2.51,Rail,A,399.61,1163522.0
haircare,LNB11101065000,60230.0,92.0,699.0,$3809.77,Non-binary,27.0,17.0,90.0,4.0,Carrier B,$823.00,Supplier 3,Mumbai,6.0,416.0,22.0,$54.11,Fail,3.52,Sea,routeB,870.18,0.0
cosmetics,LNB11101275000,61120.0,1.0,175.0,$1141.69,Unknown,38.0,24.0,18.0,9.0,Carrier C,$489.00,Supplier 4,,26.0,964.0,10.0,$12.6,Pass,0.78,Sea,route_A,887.29,1985944.0
haircare,LNB11101375000,25510.0,8.0,734.0,$1154.35,Non-binary,72.0,11.0,9.0,9.0,,$807.00,Supplier 4,Mumbai,2.0,244.0,2.0,$15.78,Fail,3.25,Air,A,623.14,961876.0
cosmetics,LNM11101061000,56280.0,32.0,745.0,$9249.43,Non-binary,65.0,3.0,38.0,6.0,Carrier A,$516.00,Supplier 4,Kolkata,27.0,767.0,27.0,$58.41,Pending,0.42,Air,,572.09,1487044.0
,LNB11101525000,23330.0,48.0,674.0,$7355.43,Unknown,54.0,,87.0,,,$947.00,Supplier 5,Chennai,25.0,789.0,21.0,$74.69,Pass,0.91,Air,b,834.8,0.0
skincare,LNM11101275000,16920.0,4.0,421.0,$3780.6,Non-binary,24.0,17.0,21.0,7.0,Carrier A,$538.00,Supplier 3,Bangalore,16.0,957.0,24.0,,Pass,2.38,Air,B,774.4,0.0
haircare,LNM11101271000,65500.0,94.0,134.0,$2193.8,Non-binary,47.0,1.0,65.0,9.0,Carrier C,$516.00,Supplier 2,Kolkata,22.0,747.0,15.0,$74.97,Pending,3.27,Road,A,460.29,
cosmetics,LNM11101375000,33270.0,70.0,,$5604.72,Non-binary,71.0,,21.0,6.0,Carrier B,$807.00,Supplier 4,Delhi,5.0,926.0,3.0,$82.96,Pass,0.73,Road,C route,174.46,0.0
haircare,LNM11101525000,59440.0,19.0,992.0,$1048.12,Female,83.0,28.0,27.0,,Carrier C,$839.00,Supplier 3,Bangalore,5.0,117.0,25.0,$47.07,Pass,0.93,Rail,B,791.65,1251868.0
haircare,LPN42091065000,43890.0,32.0,736.0,$9445.72,Non-binary,86.0,9.0,70.0,7.0,,$599.00,Supplier 3,Bangalore,12.0,,23.0,$77.18,Pass,,Sea,route_B,,
haircare,LPN42091275000,98450.0,9.0,501.0,$4733.34,Female,63.0,15.0,,5.0,Carrier A,$262.00,Supplier 1,Chennai,3.0,254.0,9.0,$46.36,Fail,1.19,Sea,A,114.74,0.0
,LPN42091375000,15810.0,12.0,665.0,$4621.01,Female,57.0,28.0,28.0,1.0,,$521.00,Supplier 4,Bangalore,16.0,883.0,17.0,$71.05,,1.13,Rail,routeB,858.97,1633501.0
haircare,LPN42091525000,47000.0,11.0,33.0,$4515.34,Non-binary,55.0,24.0,45.0,3.0,,$971.00,Supplier 5,Chennai,6.0,605.0,21.0,$78.76,Pass,1.98,Rail,C,620.43,0.0
skincare,MN211025050310,68370.0,46.0,55.0,$1623.95,Non-binary,60.0,28.0,17.0,,Carrier A,$778.00,Supplier 3,Kolkata,15.0,877.0,28.0,$99.27,Pending,3.27,Rail,c,,926363.0
skincare,MN211132070310,40160.0,16.0,954.0,$6744.9,Female,99.0,29.0,40.0,7.0,Carrier A,$830.00,Supplier 3,Delhi,15.0,459.0,13.0,$41.09,Pending,2.19,Road,B,536.13,0.0
haircare,MN211032050310,97500.0,1.0,519.0,$7597.03,Female,62.0,,3.0,3.0,Carrier A,$130.00,Supplier 2,Delhi,29.0,431.0,3.0,$46.99,Fail,3.88,Rail,route_C,933.83,0.0
haircare,TBN12101525000,,63.0,756.0,$7085.13,Non-binary,,22.0,76.0,6.0,,$521.00,Supplier 1,Bangalore,16.0,627.0,4.0,$24.91,Pending,3.6,Sea,C,418.57,0.0
haircare,MN231032050360,66040.0,21.0,,$2245.92,Non-binary,93.0,27.0,76.0,5.0,Carrier A,$682.00,,Bangalore,20.0,111.0,4.0,$28.37,Pass,,Rail,a,752.07,2267481.0
cosmetics,VN205010650000,75950.0,30.0,638.0,,Unknown,22.0,19.0,66.0,,Carrier B,,Supplier 3,Kolkata,,174.0,11.0,$72.41,Pending,0.24,Air,B,370.89,0.0
haircare,VN201212750000,95310.0,13.0,12.0,$6125.36,Female,75.0,13.0,46.0,6.0,Carrier C,$144.00,Supplier 5,Chennai,,311.0,28.0,$92.53,Fail,4.39,Sea,routeB,101.05,
skincare,VN205012710000,90870.0,34.0,528.0,$8815.7,,84.0,12.0,86.0,8.0,Carrier B,$867.00,Supplier 5,Delhi,10.0,790.0,7.0,$45.51,Fail,0.4,Sea,routeA,441.77,0.0
haircare,VN205012750000,72700.0,,,,Unknown,29.0,20.0,87.0,1.0,Carrier B,$594.00,Supplier 2,Chennai,14.0,740.0,26.0,$26.19,Pass,0.74,Sea,a,763.99,0.0
cosmetics,VN205013750000,75170.0,,555.0,$4343.37,Female,41.0,1.0,30.0,2.0,,$278.00,Supplier 2,Kolkata,2.0,382.0,11.0,$35.66,Fail,,Road,routeA,235.02,1124810.0
haircare,VN205113750000,15450.0,95.0,373.0,$6566.74,Male,42.0,21.0,69.0,4.0,Carrier B,$386.00,Supplier 2,Delhi,29.0,294.0,24.0,$50.95,Fail,,Road,A route,554.32,2287030.0
cosmetics,VN205112750000,11180.0,59.0,484.0,$6697.65,Female,98.0,17.0,9.0,2.0,Carrier A,$354.00,Supplier 5,Delhi,3.0,879.0,11.0,,Fail,2.91,Sea,C,291.09,868489.0
cosmetics,VN205110650000,57520.0,27.0,973.0,$5223.57,Unknown,65.0,13.0,85.0,9.0,Carrier B,$578.00,,Mumbai,9.0,129.0,10.0,$31.02,Pending,4.93,Air,route_C,167.16,2101707.0
haircare,VN400210650000,2820.0,69.0,647.0,$4987.53,Male,31.0,1.0,11.0,8.0,Carrier A,$147.00,Supplier 1,Kolkata,11.0,108.0,5.0,$76.24,Fail,4.43,Sea,routeA,655.71,2195706.0
skincare,VN400212750000,48750.0,25.0,228.0,$5447.33,Non-binary,30.0,10.0,69.0,8.0,Carrier A,$243.00,Supplier 4,Kolkata,11.0,408.0,13.0,$10.71,,2.05,Road,b,956.77,0.0
cosmetics,VN400213750000,21820.0,,623.0,$8749.41,Unknown,18.0,15.0,99.0,4.0,Carrier B,$831.00,Supplier 4,Mumbai,25.0,544.0,29.0,$58.53,Fail,1.86,,route_B,379.63,
haircare,VN400215250000,35260.0,97.0,307.0,$5150.5,Unknown,17.0,27.0,91.0,5.0,Carrier B,$219.00,Supplier 1,,22.0,409.0,12.0,$81.44,Fail,,Sea,route_B,622.58,
haircare,VN400315250000,77800.0,68.0,457.0,$9459.39,Non-binary,38.0,27.0,66.0,,Carrier C,$310.00,Supplier 4,Mumbai,10.0,776.0,10.0,$33.96,,0.76,Road,route_A,,0.0
skincare,VCNV5003127500,94180.0,25.0,160.0,$5536.03,Unknown,14.0,7.0,88.0,9.0,Carrier C,$508.00,,Kolkata,,804.0,7.0,$64.3,,0.69,Air,route_C,685.44,1490956.0
cosmetics,VCNV5600106500,8170.0,20.0,331.0,$9542.81,Female,87.0,28.0,31.0,2.0,Carrier C,$565.00,Supplier 4,Chennai,14.0,525.0,19.0,$70.2,Pass,0.66,Rail,routeC,705.8,0.0
cosmetics,VN400313750000,53890.0,34.0,776.0,$8495.49,Non-binary,89.0,22.0,33.0,8.0,Carrier B,$787.00,Supplier 5,Delhi,9.0,916.0,19.0,$68.95,Pass,0.57,Rail,C,261.04,2114400.0
haircare,VCNV5600127500,88370.0,26.0,225.0,$4261.88,Unknown,79.0,18.0,,2.0,Carrier B,$503.00,,Mumbai,20.0,,19.0,$50.13,Pending,1.2,Sea,C,543.35,0.0
haircare,VN400312750000,9170.0,5.0,983.0,$8772.77,Non-binary,,16.0,94.0,1.0,Carrier A,$811.00,Supplier 2,,27.0,803.0,,$41.19,,1.53,Rail,,430.37,1462199.0
skincare,VCNV5601127500,82630.0,99.0,729.0,$1990.57,Non-binary,22.0,14.0,46.0,3.0,Carrier C,$657.00,Supplier 1,Chennai,21.0,690.0,20.0,$85.23,Pass,4.81,Road,b,523.86,0.0
skincare,VNRN6100127500,36420.0,61.0,504.0,$9325.42,Non-binary,67.0,27.0,37.0,9.0,Carrier A,$202.00,Supplier 4,Chennai,10.0,,22.0,$78.26,Pending,,Air,C,,0.0
cosmetics,VNRN6101106500,32890.0,92.0,456.0,$6684.79,Male,56.0,28.0,92.0,3.0,Carrier A,$241.00,Supplier 5,Mumbai,22.0,190.0,,$38.91,Pending,4.94,Sea,,514.63,
cosmetics,VNRN6101127500,97770.0,93.0,45.0,$1489.52,Unknown,19.0,18.0,60.0,,Carrier A,$493.00,Supplier 4,Delhi,29.0,555.0,5.0,$19.27,,1.86,Air,c,,0.0
haircare,VNRN6101137500,20890.0,9.0,214.0,$6798.31,Male,57.0,27.0,31.0,7.0,Carrier A,$457.00,Supplier 4,Chennai,,543.0,24.0,$16.46,Pending,2.29,Air,routeC,914.99,0.0
cosmetics,FECB1222440345,69630.0,50.0,59.0,$9768.23,Unknown,44.0,7.0,,,Carrier C,$769.00,Supplier 2,Mumbai,29.0,826.0,14.0,$18.48,Pass,1.62,Air,route_A,590.33,2412356.0
skincare,VNRN6101152500,82320.0,6.0,644.0,$1628.21,Female,98.0,17.0,,,Carrier A,$623.00,,,5.0,178.0,12.0,$62.46,Fail,0.91,Road,C route,932.04,0.0
skincare,PFCN1222440500,5080.0,83.0,616.0,$5992.19,Female,35.0,29.0,2.0,9.0,Carrier B,,Supplier 2,Mumbai,8.0,574.0,29.0,$14.65,Pending,0.72,Sea,routeB,,0.0
haircare,PFCB1201830500,67370.0,60.0,195.0,$7730.15,Female,1.0,18.0,27.0,3.0,Carrier B,$254.00,Supplier 5,Mumbai,11.0,202.0,21.0,$40.32,Pending,4.73,Rail,a,162.67,0.0
skincare,PFCB1222440500,95200.0,44.0,925.0,$8292.33,,52.0,12.0,,9.0,Carrier B,$304.00,Supplier 5,Mumbai,1.0,722.0,11.0,,Fail,4.93,Air,A,597.58,1986967.0
,AC122244046000,13300.0,11.0,489.0,$4724.45,Non-binary,85.0,8.0,2.0,5.0,Carrier C,$618.00,Supplier 2,Chennai,21.0,555.0,28.0,,Fail,0.22,Air,route_C,618.17,0.0
skincare,PFCB1222441000,89730.0,66.0,157.0,$2837.5,Non-binary,93.0,22.0,21.0,9.0,Carrier A,$481.00,Supplier 1,Mumbai,10.0,413.0,5.0,$78.7,Fail,0.75,Air,route_B,292.91,2090034.0
skincare,VFLS6510124230,59880.0,47.0,610.0,$1381.08,Male,70.0,2.0,58.0,6.0,Carrier C,$563.00,Supplier 5,Kolkata,1.0,346.0,16.0,$77.09,Pass,2.12,Road,b,523.93,1019786.0
haircare,TPVCRM32050440,62040.0,73.0,226.0,$6217.54,Male,37.0,7.0,5.0,9.0,Carrier A,$254.00,Supplier 1,Chennai,26.0,333.0,26.0,$32.12,Pass,0.93,Rail,B route,513.5,0.0
haircare,TPVCRM25050440,61680.0,85.0,412.0,$5076.2,Female,,4.0,52.0,7.0,,$697.00,Supplier 5,Kolkata,22.0,693.0,18.0,$75.59,Pending,1.82,Air,C,660.59,0.0
cosmetics,TPETD845125050,30580.0,88.0,205.0,$9538.7,Male,51.0,18.0,45.0,7.0,Carrier C,$867.00,Supplier 5,Bangalore,7.0,743.0,12.0,$77.3,Pending,0.65,Road,route_C,333.65,
skincare,TPETD845116050,93580.0,98.0,79.0,$1545.44,Unknown,1.0,28.0,85.0,8.0,Carrier A,$332.00,Supplier 3,Mumbai,28.0,,27.0,$45.77,Fail,2.28,Road,B,623.57,0.0
,AC122244061000,94790.0,,124.0,$7168.56,Unknown,91.0,6.0,93.0,7.0,Carrier C,$542.00,Supplier 4,Chennai,14.0,889.0,27.0,$28.94,Pending,1.36,,route_C,,0.0
haircare,FECN1222440545,,3.0,471.0,$1224.7,Male,21.0,27.0,20.0,9.0,Carrier A,$978.00,Supplier 4,Chennai,5.0,,5.0,$56.91,Pending,1.76,Air,B route,501.8,1411578.0
haircare,FECB1222440545,78560.0,76.0,940.0,,Male,53.0,9.0,61.0,9.0,Carrier B,$400.00,Supplier 1,Mumbai,17.0,946.0,16.0,$92.93,Fail,0.47,Road,C route,210.44,0.0
haircare,FECN1222440345,61610.0,92.0,218.0,$5082.21,Male,16.0,27.0,38.0,6.0,,$636.00,Supplier 4,,22.0,710.0,12.0,$67.57,Pass,2.14,Road,A route,133.57,0.0
haircare,LNM11101065000,48960.0,30.0,516.0,$5093.85,Male,61.0,9.0,20.0,7.0,Carrier B,$181.00,Supplier 1,Delhi,26.0,137.0,23.0,$25.56,Pass,4.92,Air,route_A,388.53,0.0
haircare,LNM11101521000,66420.0,90.0,602.0,$7171.3,Female,54.0,14.0,25.0,2.0,Carrier C,$645.00,Supplier 5,Kolkata,,260.0,2.0,$71.45,Pass,1.64,Road,c,347.11,1471905.0
haircare,VCNV5601106500,,,104.0,$9191.92,Female,40.0,8.0,2.0,9.0,Carrier B,$181.00,Supplier 3,Mumbai,6.0,561.0,29.0,$48.45,Pending,4.38,Road,routeC,466.24,0.0
haircare,VN201210650000,60150.0,,393.0,$6751.29,Male,26.0,19.0,32.0,,,$963.00,Supplier 3,Mumbai,16.0,548.0,6.0,$63.24,Fail,4.22,Air,b,965.78,0.0
skincare,VN201210610000,78600.0,,631.0,$9581.82,Unknown,80.0,3.0,26.0,1.0,Carrier B,$744.00,,Bangalore,11.0,216.0,23.0,$76.07,Pass,4.76,Air,routeA,570.01,572465.0
cosmetics,VN201212710000,48610.0,62.0,645.0,$8934.54,Female,92.0,18.0,70.0,3.0,Carrier B,$809.00,Supplier 2,Delhi,10.0,340.0,21.0,$56.35,Pending,3.95,,B route,597.86,
haircare,VN201310650000,5030.0,,824.0,$6260.5,,65.0,5.0,41.0,6.0,Carrier C,$734.00,Supplier 2,Delhi,15.0,125.0,25.0,$83.26,Fail,3.3,Rail,route_C,947.44,1086372.0
skincare,VN201310610000,17240.0,85.0,608.0,$8504.13,Non-binary,74.0,14.0,67.0,5.0,Carrier A,$631.00,Supplier 4,Mumbai,7.0,747.0,4.0,$74.99,Pass,4.28,Air,B route,929.03,1731357.0
skincare,VN201312750000,44420.0,35.0,980.0,,,64.0,28.0,97.0,2.0,Carrier C,$505.00,Supplier 1,Kolkata,23.0,,13.0,$65.36,,0.38,,routeB,895.7,0.0
cosmetics,VN201312710000,72760.0,,434.0,$1707.02,Male,43.0,4.0,1.0,9.0,Carrier C,$873.00,Supplier 3,Mumbai,2.0,905.0,,$23.57,Fail,2.31,Air,route_C,188.2,0.0
,VN400310650000,59730.0,34.0,331.0,$7665.08,Non-binary,17.0,7.0,51.0,4.0,Carrier A,$961.00,Supplier 4,Kolkata,,397.0,17.0,$85.24,Pending,4.95,Rail,routeA,,0.0
cosmetics,VNRN6100137500,65379.99999999999,41.0,143.0,$1854.18,Female,59.0,20.0,5.0,4.0,Carrier C,$549.00,Supplier 5,Delhi,19.0,904.0,14.0,$94.23,Pending,3.85,,route_B,827.29,879163.0
haircare,VNRN6100106500,48450.0,51.0,800.0,,Female,23.0,,13.0,5.0,Carrier A,$938.00,Supplier 3,Bangalore,12.0,253.0,24.0,$22.33,Pass,4.81,Road,routeC,,1946007.0
skincare,VNRN6100152500,61960.0,47.0,540.0,$7323.76,,7.0,28.0,19.0,8.0,,$625.00,Supplier 1,Chennai,,831.0,15.0,$53.94,Fail,3.9,Rail,b,,0.0
skincare,WVN56101375000,33570.0,82.0,278.0,$1598.75,Unknown,44.0,12.0,12.0,4.0,Carrier A,$585.00,Supplier 1,Delhi,6.0,751.0,8.0,$33.3,Pending,4.37,Air,routeC,115.75,
skincare,TCBN1511152500,47550.0,58.0,233.0,,Female,53.0,2.0,,5.0,,$509.00,Supplier 2,Kolkata,3.0,567.0,23.0,$77.91,Fail,3.53,Air,route_C,976.34,0.0
skincare,WVN56101525000,74680.0,75.0,529.0,$9241.05,Male,71.0,11.0,25.0,4.0,Carrier A,$288.00,Supplier 4,Mumbai,2.0,,24.0,$74.95,,,Sea,route_C,524.98,0.0
cosmetics,TPVCBB11050610,87310.0,57.0,571.0,,Non-binary,79.0,14.0,57.0,6.0,Carrier C,$103.00,Supplier 5,Delhi,20.0,753.0,18.0,$22.68,Pass,2.62,Sea,routeA,454.24,1437061.0
haircare,TPVCBB25070440,43930.0,23.0,90.0,$3216.57,Male,34.0,22.0,35.0,3.0,Carrier A,$317.00,Supplier 3,Bangalore,,145.0,3.0,$88.93,Fail,4.62,Sea,a,455.45,1082302.0
haircare,TPVCBB32050440,5320.0,48.0,492.0,$7216.12,Non-binary,46.0,23.0,76.0,8.0,Carrier A,$559.00,Supplier 1,Kolkata,11.0,,25.0,$26.29,Fail,4.13,Road,c,481.74,2362177.0
cosmetics,TPVCRM16050440,17010.0,22.0,199.0,$6370.99,Female,68.0,16.0,94.0,6.0,,$442.00,Supplier 3,Mumbai,26.0,384.0,17.0,$81.75,Fail,4.22,Rail,A,317.96,1488749.0
haircare,VIIV2600106500,3070.0,17.0,362.0,$5514.18,Unknown,78.0,20.0,5.0,5.0,Carrier B,,Supplier 5,Chennai,25.0,879.0,24.0,$51.13,Pending,3.37,Rail,B,394.6,0.0
skincare,VIIV2600127500,65670.0,69.0,441.0,$9785.68,,78.0,29.0,98.0,2.0,Carrier A,,Supplier 3,Kolkata,3.0,727.0,24.0,$39.54,Pass,1.52,Sea,routeA,986.82,0.0
haircare,VIIV2600137500,33900.0,,26.0,$7151.08,Non-binary,,6.0,22.0,7.0,Carrier C,$415.00,Supplier 4,Mumbai,3.0,,7.0,$24.24,Pass,,Road,routeA,431.35,0.0
skincare,VIIV2600152500,54710.0,94.0,25.0,$4378.97,Male,71.0,23.0,77.0,2.0,Carrier A,$507.00,Supplier 2,Chennai,22.0,143.0,13.0,$25.09,Fail,4.68,Rail,routeB,574.05,2078735.0
cosmetics,VIIV2601106500,49830.0,15.0,394.0,$8200.66,Female,96.0,4.0,57.0,1.0,Carrier A,$220.00,Supplier 3,Mumbai,5.0,805.0,27.0,$69.57,,2.93,Air,b,863.46,2249076.0
haircare,VIIV2601127500,9070.0,,507.0,$8961.25,,19.0,15.0,47.0,7.0,Carrier B,$143.00,Supplier 2,,22.0,869.0,16.0,$59.54,Pending,1.49,,route_B,574.69,0.0
cosmetics,VIIV2601152500,40920.0,35.0,301.0,$2126.99,Female,2.0,24.0,54.0,5.0,Carrier A,$798.00,Supplier 5,,23.0,372.0,5.0,$20.99,,0.75,Air,c,392.01,0.0
haircare,VIIV2601137500,22840.0,33.0,339.0,$2804.98,Male,10.0,25.0,3.0,1.0,Carrier C,$614.00,Supplier 2,Chennai,,493.0,4.0,$20.14,Pending,4.15,Rail,B,571.38,0.0
skincare,LNB40081525000,42420.0,84.0,267.0,$2946.04,Non-binary,50.0,1.0,53.0,4.0,,$785.00,Supplier 3,Mumbai,,885.0,26.0,,Pass,4.18,Sea,B route,202.68,465281.0
cosmetics,TPVCFM32050380,21150.0,16.0,461.0,$7220.91,Male,81.0,7.0,84.0,4.0,Carrier C,$235.00,Supplier 3,Chennai,13.0,889.0,10.0,$76.94,Pending,4.07,Air,B route,217.01,0.0
haircare,TPVCFB32050340,84200.0,34.0,693.0,$6427.36,Unknown,12.0,25.0,31.0,7.0,Carrier B,,Supplier 1,Kolkata,21.0,694.0,13.0,,Fail,3.23,Sea,route_C,724.7,0.0
